,schoolcode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
847,108807020,2019,0.0,0,0.0,0.0,0.0,285,81.0526,3.8596,10.5263,83.8596,0.3509
848,108807022,2019,0.0,0,0.0,0.0,0.0,222,88.7387,3.6036,3.1532,91.8919,0.4505
849,108807035,2019,0.0,0,0.0,0.0,0.0,396,89.899,1.5152,2.2727,96.2121,0.0
850,108808101,2019,0.0,0,0.0,0.0,0.0,421,83.6105,0.7126,0.0,98.5748,0.4751
851,108808104,2019,0.0,0,0.0,0.0,0.0,128,92.9688,1.5625,0.0,97.6562,0.0
852,108903001,2019,0.0,2,0.0,0.0,0.0,1478,98.1732,0.6089,0.1353,99.1881,0.0
853,108906005,2019,0.0,0,0.0,0.0,0.0,156,88.4615,2.5641,0.641,95.5128,0.0
854,108906011,2019,0.0,0,0.0,0.0,0.0,495,73.7374,1.4141,0.202,96.1616,1.8182
855,108907006,2019,0.0,0,0.0,0.0,0.0,446,78.6996,0.2242,0.4484,99.1031,0.2242
856,108908004,2019,0.0,0,0.0,0.0,0.0,415,89.1566,0.0,0.0,99.759,0.241
857,108908039,2019,0.0,0,0.0,0.0,0.0,203,94.5813,0.9852,0.9852,98.0296,0.0
858,108909009,2019,0.0,0,0.0,0.0,0.0,842,91.4489,0.8314,0.3563,97.981,0.8314
859,108911008,2019,0.0,0,0.0,0.0,0.0,389,65.5527,1.2853,0.2571,97.1722,1.2853
860,108912005,2019,0.0,0,0.0,0.0,0.0,161,99.3789,0.0,0.0,100.0,0.0
861,108912010,2019,0.0,0,0.0,0.0,0.0,426,93.4272,0.0,0.0,100.0,0.0
862,109901001,2019,0.0,0,0.0,0.0,0.0,98,14.2857,88.7755,0.0,9.1837,0.0
863,109902001,2019,0.0,0,0.0,0.0,0.0,68,63.2353,50.0,8.8235,36.7647,0.0
864,109903001,2019,0.0,0,0.0,0.0,0.0,103,54.3689,75.7282,0.0,18.4466,0.0
865,109905001,2019,0.0,0,0.0,0.0,0.0,121,57.8512,62.8099,12.3967,19.8347,0.0
866,109912001,2019,0.0,0,0.0,0.0,0.0,101,58.4158,79.2079,0.0,19.802,0.9901
867,109913001,2019,0.0,0,0.0,0.0,0.0,101,56.4356,77.2277,0.9901,18.8119,0.0
868,109914001,2019,0.0,0,0.0,0.0,0.0,73,75.3425,58.9041,2.7397,36.9863,0.0
869,110901001,2019,0.0,0,0.0,0.0,0.0,56,76.7857,21.4286,5.3571,71.4286,0.0
870,110905001,2019,0.0,0,0.0,0.0,0.0,141,46.0993,58.8652,0.0,38.2979,0.0
871,110906001,2019,0.0,0,0.0,0.0,0.0,140,47.1429,47.8571,1.4286,50.0,0.0
872,110907001,2019,0.0,0,0.0,0.0,0.0,196,35.7143,43.8776,0.5102,55.102,0.0
873,110908001,2019,0.0,0,0.0,0.0,0.0,54,55.5556,50.0,5.5556,42.5926,0.0
874,111902003,2019,0.0,0,0.0,0.0,0.0,121,46.281,87.6033,0.8264,8.2645,0.0
875,112906001,2019,0.0,0,0.0,0.0,0.0,163,58.8957,68.0982,1.227,23.3129,0.0
876,112907001,2019,0.0,0,0.0,0.0,0.0,89,41.573,71.9101,0.0,23.5955,0.0
877,112909001,2019,0.0,0,0.0,0.0,0.0,69,76.8116,72.4638,2.8986,23.1884,0.0
878,112910001,2019,0.0,0,0.0,0.0,0.0,74,62.1622,79.7297,4.0541,10.8108,0.0
879,114902001,2019,0.0,0,0.0,0.0,0.0,284,35.9155,62.3239,0.3521,33.4507,0.7042
880,115903001,2019,0.0,0,0.0,0.0,0.0,29,79.3103,44.8276,0.0,55.1724,0.0
881,116902001,2019,0.0,0,0.0,0.0,0.0,193,50.2591,78.7565,2.0725,14.5078,0.0
882,116905004,2019,0.0,0,0.0,0.0,0.0,48,91.6667,20.8333,35.4167,39.5833,0.0
883,116909001,2019,0.0,0,0.0,0.0,0.0,208,49.0385,71.1538,3.8462,21.6346,0.9615
884,116915001,2019,0.0,0,0.0,0.0,0.0,217,44.7005,52.0737,1.3825,43.318,0.0
885,117904001,2019,0.0,0,0.0,0.0,0.0,214,36.9159,71.9626,1.4019,23.3645,0.0
886,118902001,2019,0.0,0,0.0,0.0,0.0,96,28.125,57.2917,1.0417,40.625,0.0
887,119903001,2019,0.0,0,0.0,0.0,0.0,105,63.8095,74.2857,0.0,18.0952,0.0
888,120901001,2019,0.0,0,0.0,0.0,0.0,449,60.1336,39.8664,13.363,44.3207,1.559
889,120901004,2019,0.0,0,0.0,0.0,0.0,77,74.026,32.4675,15.5844,48.0519,1.2987
890,120905001,2019,0.0,0,0.0,0.0,0.0,374,31.2834,70.8556,0.8021,26.738,0.2674
891,122902001,2019,0.0,0,0.0,0.0,0.0,13,61.5385,30.7692,0.0,61.5385,7.6923
892,123908002,2019,0.0,0,0.0,0.0,0.0,48,64.5833,66.6667,2.0833,27.0833,2.0833
893,123910006,2019,0.0,0,0.0,0.0,0.0,225,93.3333,3.5556,80.8889,12.8889,1.3333
894,123910011,2019,0.0,0,0.0,0.0,0.0,12,100.0,8.3333,66.6667,16.6667,0.0
895,123913001,2019,0.0,0,0.0,0.0,0.0,135,68.8889,30.3704,23.7037,42.2222,1.4815
896,126902007,2019,0.0,0,0.0,0.0,0.0,204,39.7059,62.2549,5.8824,24.5098,1.9608
897,126904001,2019,0.0,0,0.0,0.0,0.0,392,26.5306,81.3776,1.2755,13.2653,0.7653
898,126905002,2019,0.0,0,0.0,0.0,0.0,77,57.1429,80.5195,0.0,15.5844,0.0
899,126905003,2019,0.0,0,0.0,0.0,0.0,442,48.19,68.3258,2.0362,24.4344,0.4525
900,127901001,2019,0.0,0,0.0,0.0,0.0,221,58.371,45.7014,3.6199,48.4163,0.0
901,127903001,2019,0.0,0,0.0,0.0,0.0,120,64.1667,51.6667,3.3333,40.8333,0.0
902,127905001,2019,0.0,0,0.0,0.0,0.0,47,74.4681,57.4468,2.1277,34.0426,0.0
903,128904001,2019,0.0,0,0.0,0.0,0.0,118,9.322,77.9661,0.0,20.339,0.8475
904,129906104,2019,0.0,0,0.0,0.0,0.0,3,0.0,66.6667,0.0,33.3333,0.0
905,132902001,2019,0.0,0,0.0,0.0,0.0,47,44.6809,65.9574,0.0,34.0426,0.0
906,133904001,2019,0.0,0,0.0,0.0,0.0,341,66.2757,59.5308,0.0,36.6569,0.2933
907,134901001,2019,0.0,0,0.0,0.0,0.0,184,53.2609,57.6087,0.0,40.7609,1.087
908,135001001,2019,0.0,0,0.0,0.0,0.0,30,16.6667,93.3333,0.0,6.6667,0.0
909,138902001,2019,0.0,0,0.0,0.0,0.0,87,68.9655,44.8276,4.5977,44.8276,3.4483
910,138904001,2019,0.0,0,0.0,0.0,0.0,43,60.4651,53.4884,0.0,34.8837,2.3256
911,140901001,2019,0.0,0,0.0,0.0,0.0,45,84.4444,8.8889,4.4444,84.4444,0.0
912,140907001,2019,0.0,0,0.0,0.0,0.0,95,68.4211,27.3684,4.2105,68.4211,0.0
913,140908001,2019,0.0,0,0.0,0.0,0.0,124,42.7419,42.7419,0.0,55.6452,0.0
914,141902001,2019,0.0,0,0.0,0.0,0.0,81,71.6049,44.4444,2.4691,45.679,3.7037
915,143902001,2019,0.0,0,0.0,0.0,0.0,90,37.7778,54.4444,0.0,42.2222,0.0
916,143903001,2019,0.0,0,0.0,0.0,0.0,211,30.3318,74.8815,8.0569,15.1659,0.0
917,144902001,2019,0.0,0,0.0,0.0,0.0,318,38.9937,65.7233,10.0629,18.5535,0.3145
918,144903001,2019,0.0,0,0.0,0.0,0.0,54,68.5185,27.7778,38.8889,27.7778,0.0
919,145907002,2019,0.0,0,0.0,0.0,0.0,60,73.3333,60.0,25.0,13.3333,0.0
920,146905001,2019,0.0,0,0.0,0.0,0.0,173,65.896,75.7225,10.4046,10.9827,0.0
921,147901001,2019,0.0,0,0.0,0.0,0.0,92,73.913,26.087,23.913,46.7391,0.0
922,148905101,2019,0.0,0,0.0,0.0,0.0,28,75.0,39.2857,0.0,50.0,0.0
923,152901007,2019,0.0,0,0.0,0.0,0.0,329,85.4103,10.0304,24.6201,63.5258,0.0
924,152901024,2019,0.0,0,0.0,0.0,0.0,195,41.0256,34.8718,16.4103,41.0256,2.0513
925,152902001,2019,0.0,0,0.0,0.0,0.0,242,57.8512,52.0661,1.2397,44.6281,0.0
926,153907001,2019,0.0,0,0.0,0.0,0.0,42,73.8095,14.2857,0.0,85.7143,0.0
927,154901001,2019,0.0,0,0.0,0.0,0.0,683,62.0791,45.388,18.1552,33.8214,0.2928
928,156905001,2019,0.0,0,0.0,0.0,0.0,75,32.0,49.3333,0.0,49.3333,0.0
929,157901001,2019,0.0,0,0.0,0.0,0.0,234,44.4444,64.9573,0.4274,33.7607,0.8547
930,158906002,2019,0.0,0,0.0,0.0,0.0,340,52.0588,58.5294,11.4706,25.0,0.2941
931,160904001,2019,0.0,0,0.0,0.0,0.0,48,43.75,77.0833,0.0,20.8333,0.0
932,161807005,2019,0.0,0,0.0,0.0,0.0,195,54.8718,19.4872,17.9487,44.6154,17.4359
933,161807006,2019,0.0,0,0.0,0.0,0.0,335,55.8209,27.4627,23.5821,32.2388,15.2239
934,161901001,2019,0.0,0,0.0,0.0,0.0,181,19.8895,90.0552,0.5525,6.0773,1.105
935,161907001,2019,0.0,0,0.0,0.0,0.0,554,22.0217,85.0181,0.9025,12.2744,0.0
936,161908002,2019,0.0,0,0.0,0.0,0.0,179,65.9218,46.9274,26.8156,18.4358,1.1173
937,161909001,2019,0.0,0,0.0,0.0,0.0,409,52.8117,41.8093,5.379,46.6993,0.2445
938,161914004,2019,0.0,0,0.0,0.0,0.0,45,88.8889,4.4444,31.1111,64.4444,0.0
939,161919002,2019,0.0,0,0.0,0.0,0.0,5,100.0,40.0,0.0,60.0,0.0
940,161920001,2019,0.0,0,0.0,0.0,0.0,828,23.0676,71.3768,5.9179,18.1159,1.57
941,161920002,2019,0.0,0,0.0,0.0,0.0,25,36.0,68.0,4.0,20.0,0.0
942,161923001,2019,0.0,0,0.0,0.0,0.0,212,37.2642,63.6792,7.5472,25.0,0.4717
943,162904001,2019,0.0,0,0.0,0.0,0.0,87,18.3908,60.9195,0.0,34.4828,2.2989
944,163908001,2019,0.0,0,0.0,0.0,0.0,1653,46.219,33.5148,3.7508,58.6812,0.605
945,164901001,2019,0.0,0,0.0,0.0,0.0,92,72.8261,41.3043,2.1739,56.5217,0.0
946,165901006,2019,0.0,0,0.0,0.0,0.0,357,47.8992,14.8459,5.042,73.3894,3.6415
947,165901030,2019,0.0,0,0.0,0.0,0.0,41,68.2927,2.439,14.6341,78.0488,0.0
948,166905001,2019,0.0,0,0.0,0.0,0.0,237,41.7722,72.9958,0.8439,23.2068,0.0
949,166907001,2019,0.0,0,0.0,0.0,0.0,48,72.9167,39.5833,0.0,56.25,0.0
950,167901001,2019,0.0,0,0.0,0.0,0.0,187,37.9679,74.8663,0.5348,23.5294,1.0695
951,167904001,2019,0.0,0,0.0,0.0,0.0,33,48.4848,75.7576,0.0,24.2424,0.0
952,168901001,2019,0.0,0,0.0,0.0,0.0,255,55.2941,37.6471,10.5882,47.8431,0.7843
953,168902001,2019,0.0,0,0.0,0.0,0.0,47,63.8298,25.5319,12.766,61.7021,0.0
954,168903001,2019,0.0,0,0.0,0.0,0.0,81,19.7531,59.2593,0.0,35.8025,0.0
955,169906001,2019,0.0,0,0.0,0.0,0.0,47,65.9574,91.4894,2.1277,4.2553,0.0
956,169909001,2019,0.0,0,0.0,0.0,0.0,58,55.1724,89.6552,0.0,6.8966,0.0
957,169910001,2019,0.0,0,0.0,0.0,0.0,58,46.5517,84.4828,0.0,15.5172,0.0
958,169911001,2019,0.0,0,0.0,0.0,0.0,95,52.6316,83.1579,0.0,14.7368,0.0
959,170908002,2019,0.0,0,0.0,0.0,0.0,169,71.5976,30.7692,8.284,56.213,0.0
960,171901001,2019,0.0,0,0.0,0.0,0.0,1142,55.6042,20.3152,2.2767,73.2925,2.2767
961,172902001,2019,0.0,0,0.0,0.0,0.0,330,81.8182,35.1515,42.1212,16.6667,1.2121
962,173901001,2019,0.0,0,0.0,0.0,0.0,50,58.0,72.0,0.0,26.0,0.0
963,174901001,2019,0.0,0,0.0,0.0,0.0,102,58.8235,72.549,3.9216,22.549,0.0
964,175902001,2019,0.0,0,0.0,0.0,0.0,312,53.2051,59.9359,5.1282,30.1282,0.0
965,175904001,2019,0.0,0,0.0,0.0,0.0,164,64.6341,70.7317,9.7561,15.8537,0.6098
966,175907001,2019,0.0,0,0.0,0.0,0.0,203,73.8916,48.7685,26.1084,22.6601,0.4926
967,176903001,2019,0.0,0,0.0,0.0,0.0,203,53.6946,92.6108,0.9852,3.4483,0.0
968,177901001,2019,0.0,0,0.0,0.0,0.0,150,43.3333,40.0,0.0,56.6667,0.0
969,177903001,2019,0.0,0,0.0,0.0,0.0,59,30.5085,72.8814,0.0,25.4237,0.0
970,177905001,2019,0.0,0,0.0,0.0,0.0,69,30.4348,85.5072,0.0,13.0435,1.4493
971,178904008,2019,0.0,0,0.0,0.0,0.0,414,67.1498,13.0435,2.657,80.1932,2.8986
972,178904014,2019,0.0,0,0.0,0.0,0.0,284,62.6761,12.6761,2.4648,83.0986,1.4085
973,178904054,2019,0.0,0,0.0,0.0,0.0,326,77.3006,8.2822,6.4417,83.4356,0.6135
974,178904143,2019,0.0,0,0.0,0.0,0.0,74,40.5405,16.2162,4.0541,77.027,1.3514
975,178912002,2019,0.0,0,0.0,0.0,0.0,77,75.3247,18.1818,1.2987,76.6234,0.0
976,179901002,2019,0.0,0,0.0,0.0,0.0,55,78.1818,25.4545,0.0,74.5455,0.0
977,180903001,2019,0.0,0,0.0,0.0,0.0,47,63.8298,44.6809,0.0,53.1915,0.0
978,180904101,2019,0.0,0,0.0,0.0,0.0,27,7.4074,88.8889,0.0,11.1111,0.0
979,182901001,2019,0.0,0,0.0,0.0,0.0,57,43.8596,85.9649,0.0,12.2807,0.0
980,182904001,2019,0.0,0,0.0,0.0,0.0,142,38.7324,83.8028,0.0,14.7887,0.0
981,183801003,2019,0.0,0,0.0,0.0,0.0,44,43.1818,95.4545,2.2727,2.2727,0.0
982,184907009,2019,0.0,0,0.0,0.0,0.0,486,13.5802,80.6584,1.4403,14.8148,0.6173
983,184909001,2019,0.0,0,0.0,0.0,0.0,449,6.6815,87.5278,1.1136,8.4633,0.2227
984,185901001,2019,0.0,0,0.0,0.0,0.0,137,83.9416,3.6496,0.0,94.8905,0.0
985,185904001,2019,0.0,0,0.0,0.0,0.0,51,72.549,43.1373,0.0,54.902,0.0
986,186901001,2019,0.0,0,0.0,0.0,0.0,72,38.8889,30.5556,0.0,69.4444,0.0
987,186903001,2019,0.0,0,0.0,0.0,0.0,107,37.3832,33.6449,0.0,61.6822,1.8692
988,187901001,2019,0.0,0,0.0,0.0,0.0,149,38.255,68.4564,0.0,6.0403,0.6711
989,187906001,2019,0.0,0,0.0,0.0,0.0,48,100.0,50.0,16.6667,20.8333,0.0
990,187910001,2019,0.0,0,0.0,0.0,0.0,316,77.8481,84.4937,2.2152,10.1266,0.6329
991,188901003,2019,0.0,0,0.0,0.0,0.0,14,14.2857,92.8571,0.0,7.1429,0.0
992,188904001,2019,0.0,0,0.0,0.0,0.0,479,15.6576,80.3758,0.6263,14.6138,0.2088
993,194903001,2019,0.0,0,0.0,0.0,0.0,225,46.2222,76.4444,4.4444,12.0,0.4444
994,194905001,2019,0.0,0,0.0,0.0,0.0,174,50.5747,83.3333,8.046,4.5977,0.0
995,195902001,2019,0.0,0,0.0,0.0,0.0,58,84.4828,10.3448,0.0,89.6552,0.0
996,196902001,2019,0.0,0,0.0,0.0,0.0,140,100.0,40.7143,2.1429,55.0,0.7143
997,197902001,2019,0.0,0,0.0,0.0,0.0,67,32.8358,80.597,0.0,17.9104,0.0
998,198906001,2019,0.0,0,0.0,0.0,0.0,150,67.3333,32.0,10.0,55.3333,1.3333
999,200902001,2019,0.0,0,0.0,0.0,0.0,134,29.1045,62.6866,0.7463,36.5672,0.0
1000,200902002,2019,0.0,0,0.0,0.0,0.0,3,33.3333,0.0,0.0,100.0,0.0
1001,200906101,2019,0.0,0,0.0,0.0,0.0,21,80.9524,52.381,0.0,42.8571,4.7619
1002,201903001,2019,0.0,0,0.0,0.0,0.0,51,74.5098,23.5294,49.0196,23.5294,0.0
1003,201904001,2019,0.0,0,0.0,0.0,0.0,62,66.129,59.6774,4.8387,30.6452,0.0
1004,201908001,2019,0.0,0,0.0,0.0,0.0,156,60.2564,81.4103,10.2564,6.4103,0.0
1005,201910002,2019,0.0,0,0.0,0.0,0.0,496,54.6371,45.1613,26.2097,26.4113,0.2016
1006,202905002,2019,0.0,0,0.0,0.0,0.0,175,66.2857,86.8571,5.7143,4.5714,0.0
1007,205903001,2019,0.0,0,0.0,0.0,0.0,643,67.6516,40.591,1.3997,53.4992,1.3997
1008,206901001,2019,0.0,0,0.0,0.0,0.0,214,57.9439,47.6636,0.9346,50.4673,0.4673
1009,206902001,2019,0.0,0,0.0,0.0,0.0,61,65.5738,70.4918,3.2787,22.9508,0.0
1010,206903001,2019,0.0,0,0.0,0.0,0.0,43,60.4651,62.7907,6.9767,27.907,0.0
1011,207901001,2019,0.0,0,0.0,0.0,0.0,157,51.5924,23.5669,0.0,71.9745,1.2739
1012,208901001,2019,0.0,0,0.0,0.0,0.0,72,38.8889,68.0556,1.3889,27.7778,0.0
1013,209902001,2019,0.0,0,0.0,0.0,0.0,43,83.7209,90.6977,0.0,6.9767,0.0
1014,210903002,2019,0.0,0,0.0,0.0,0.0,230,55.2174,59.5652,24.3478,13.4783,0.0
1015,210904002,2019,0.0,0,0.0,0.0,0.0,178,89.3258,36.5169,24.1573,33.7079,0.0
1016,211902001,2019,0.0,0,0.0,0.0,0.0,159,61.0063,32.0755,0.6289,66.0377,0.0
1017,212804001,2019,0.0,0,0.0,0.0,0.0,81,11.1111,75.3086,2.4691,12.3457,3.7037
1018,212804102,2019,0.0,0,0.0,0.0,0.0,80,17.5,82.5,2.5,10.0,1.25
1019,212804103,2019,0.0,0,0.0,0.0,0.0,60,28.3333,80.0,8.3333,3.3333,3.3333
1020,212904002,2019,0.0,0,0.0,0.0,0.0,347,51.2968,73.487,9.7983,11.8156,1.1527
1021,212905006,2019,0.0,0,0.0,0.0,0.0,387,81.137,11.1111,12.9199,73.385,1.292
1022,213901001,2019,0.0,0,0.0,0.0,0.0,554,34.1155,65.343,0.361,29.4224,1.9856
1023,214903003,2019,0.0,0,0.0,0.0,0.0,84,85.7143,0.0,0.0,100.0,0.0
1024,216901001,2019,0.0,0,0.0,0.0,0.0,96,31.25,57.2917,1.0417,38.5417,0.0
1025,216901002,2019,0.0,0,0.0,0.0,0.0,2,50.0,0.0,0.0,100.0,0.0
1026,216901195,2019,0.0,0,0.0,0.0,0.0,1,100.0,0.0,0.0,100.0,0.0
1027,217901001,2019,0.0,0,0.0,0.0,0.0,76,31.5789,67.1053,2.6316,28.9474,1.3158
1028,219901001,2019,0.0,0,0.0,0.0,0.0,78,28.2051,80.7692,3.8462,14.1026,0.0
1029,219905001,2019,0.0,0,0.0,0.0,0.0,60,58.3333,36.6667,3.3333,58.3333,0.0
1030,220801001,2019,0.0,0,0.0,0.0,0.0,76,5.2632,68.4211,15.7895,9.2105,2.6316
1031,220810001,2019,0.0,0,0.0,0.0,0.0,320,1.875,58.125,5.625,14.0625,17.1875
1032,220819001,2019,0.0,0,0.0,0.0,0.0,144,13.1944,63.1944,11.1111,20.1389,0.0
1033,220901007,2019,0.0,0,0.0,0.0,0.0,476,81.3025,13.6555,45.7983,36.5546,1.4706
1034,220905081,2019,0.0,0,0.0,0.0,0.0,182,76.9231,6.044,26.3736,63.1868,2.7473
1035,220905082,2019,0.0,0,0.0,0.0,0.0,402,75.1244,11.4428,14.9254,65.6716,5.9701
1036,220905085,2019,0.0,0,0.0,0.0,0.0,374,86.631,6.9519,11.7647,79.4118,0.5348
1037,220905251,2019,0.0,0,0.0,0.0,0.0,4,0.0,0.0,0.0,100.0,0.0
1038,220908009,2019,0.0,0,0.0,0.0,0.0,172,52.907,16.2791,34.3023,36.0465,9.3023
1039,220916043,2019,0.0,0,0.0,0.0,0.0,411,61.5572,34.5499,18.2482,37.9562,5.8394
1040,220917004,2019,0.0,0,0.0,0.0,0.0,46,84.7826,10.8696,2.1739,86.9565,0.0
1041,221801011,2019,0.0,0,0.0,0.0,0.0,108,25.0,80.5556,0.0,16.6667,1.8519
1042,221801020,2019,0.0,0,0.0,0.0,0.0,123,10.5691,80.4878,1.626,12.1951,2.439
1043,221801043,2019,0.0,0,0.0,0.0,0.0,321,15.5763,66.0436,3.1153,16.8224,8.7227
1044,221801046,2019,0.0,0,0.0,0.0,0.0,34,50.0,52.9412,2.9412,41.1765,0.0
1045,221801058,2019,0.0,0,0.0,0.0,0.0,162,9.2593,69.1358,0.0,22.2222,2.4691
1046,221901007,2019,0.0,0,0.0,0.0,0.0,13,92.3077,15.3846,30.7692,46.1538,0.0
1047,221901010,2019,0.0,0,0.0,0.0,0.0,344,45.0581,52.0349,4.9419,35.7558,3.4884
1048,221905001,2019,0.0,0,0.0,0.0,0.0,39,61.5385,94.8718,0.0,0.0,0.0
1049,221911001,2019,0.0,0,0.0,0.0,0.0,354,20.0565,85.5932,0.0,11.5819,0.2825
1050,222901001,2019,0.0,0,0.0,0.0,0.0,29,48.2759,27.5862,6.8966,65.5172,0.0
1051,223902001,2019,0.0,0,0.0,0.0,0.0,73,68.4932,34.2466,0.0,65.7534,0.0
1052,223904001,2019,0.0,0,0.0,0.0,0.0,68,48.5294,52.9412,0.0,45.5882,0.0
1053,224901001,2019,0.0,0,0.0,0.0,0.0,49,61.2245,65.3061,4.0816,30.6122,0.0
1054,224902001,2019,0.0,0,0.0,0.0,0.0,49,65.3061,81.6327,0.0,18.3673,0.0
1055,226801002,2019,0.0,0,0.0,0.0,0.0,53,39.6226,32.0755,9.434,56.6038,0.0
1056,226801003,2019,0.0,0,0.0,0.0,0.0,39,61.5385,23.0769,41.0256,30.7692,0.0
1057,226901001,2019,0.0,0,0.0,0.0,0.0,176,25.0,76.1364,0.0,18.75,0.0
1058,226903038,2019,0.0,0,0.0,0.0,0.0,161,68.9441,22.3602,6.8323,68.323,0.6211
1059,226905001,2019,0.0,0,0.0,0.0,0.0,89,50.5618,70.7865,1.1236,22.4719,1.1236
1060,226905195,2019,0.0,0,0.0,0.0,0.0,6,66.6667,66.6667,0.0,33.3333,0.0
1061,226905202,2019,0.0,0,0.0,0.0,0.0,5,100.0,60.0,40.0,0.0,0.0
1062,226906001,2019,0.0,0,0.0,0.0,0.0,362,13.8122,76.7956,0.0,21.547,0.5525
1063,226906002,2019,0.0,0,0.0,0.0,0.0,9,66.6667,55.5556,0.0,44.4444,0.0
1064,226908001,2019,0.0,0,0.0,0.0,0.0,92,43.4783,52.1739,0.0,43.4783,1.087
1065,227806030,2019,0.0,0,0.0,0.0,0.0,20,25.0,50.0,10.0,35.0,0.0
1066,227816004,2019,0.0,0,0.0,0.0,0.0,146,41.7808,29.4521,17.1233,30.137,22.6027
1067,227817001,2019,0.0,0,0.0,0.0,0.0,106,66.9811,18.8679,12.2642,61.3208,5.6604
1068,227901012,2019,0.0,0,0.0,0.0,0.0,464,66.1638,20.4741,15.3017,59.6983,1.2931
1069,227901027,2019,0.0,0,0.0,0.0,0.0,2,100.0,0.0,0.0,100.0,0.0
1070,227901028,2019,0.0,0,0.0,0.0,0.0,438,57.3059,18.2648,6.621,68.2648,3.1963
1071,227901032,2019,0.0,0,0.0,0.0,0.0,3,0.0,66.6667,0.0,33.3333,0.0
1072,228904001,2019,0.0,0,0.0,0.0,0.0,33,60.6061,90.9091,0.0,9.0909,0.0
1073,228905001,2019,0.0,0,0.0,0.0,0.0,55,61.8182,85.4545,3.6364,7.2727,0.0
1074,229906001,2019,0.0,0,0.0,0.0,0.0,57,43.8596,85.9649,3.5088,7.0175,0.0
1075,230901001,2019,0.0,0,0.0,0.0,0.0,228,63.1579,68.8596,13.1579,10.5263,0.8772
1076,230904001,2019,0.0,0,0.0,0.0,0.0,111,50.4505,75.6757,9.009,12.6126,0.0
1077,230905001,2019,0.0,0,0.0,0.0,0.0,344,40.9884,83.4302,0.0,14.5349,0.2907
1078,231902001,2019,0.0,0,0.0,0.0,0.0,87,44.8276,47.1264,0.0,50.5747,0.0
1079,232904001,2019,0.0,0,0.0,0.0,0.0,75,40.0,78.6667,1.3333,17.3333,1.3333
1080,233901005,2019,0.0,0,0.0,0.0,0.0,436,67.8899,3.6697,0.6881,94.9541,0.4587
1081,233903001,2019,0.0,0,0.0,0.0,0.0,42,38.0952,38.0952,2.381,52.381,2.381
1082,234905001,2019,0.0,0,0.0,0.0,0.0,141,39.7163,75.8865,2.8369,20.5674,0.0
1083,234909001,2019,0.0,0,0.0,0.0,0.0,116,58.6207,82.7586,1.7241,8.6207,1.7241
1084,240801002,2019,0.0,0,0.0,0.0,0.0,203,93.5961,0.0,0.0,100.0,0.0
1085,240901002,2019,0.0,0,0.0,0.0,0.0,2363,92.2133,0.4232,0.0423,98.9843,0.5501
1086,240901007,2019,0.0,0,0.0,0.0,0.0,169,97.0414,0.5917,0.0,99.4083,0.0
1087,240901008,2019,0.0,0,0.0,0.0,0.0,428,87.3832,0.4673,0.0,99.0654,0.4673
1088,241902001,2019,0.0,0,0.0,0.0,0.0,324,28.3951,67.284,4.6296,26.5432,0.3086
1089,242905001,2019,0.0,0,0.0,0.0,0.0,21,57.1429,66.6667,0.0,28.5714,4.7619
1090,242906001,2019,0.0,0,0.0,0.0,0.0,43,20.9302,81.3953,0.0,13.9535,0.0
1091,243905009,2019,0.0,0,0.0,0.0,0.0,40,60.0,27.5,20.0,50.0,0.0
1092,244901001,2019,0.0,0,0.0,0.0,0.0,29,65.5172,51.7241,0.0,44.8276,0.0
1093,244905001,2019,0.0,0,0.0,0.0,0.0,63,36.5079,76.1905,1.5873,20.6349,0.0
1094,245901001,2019,0.0,0,0.0,0.0,0.0,117,78.6325,0.8547,0.0,97.4359,0.0
1095,245904002,2019,0.0,0,0.0,0.0,0.0,97,81.4433,13.4021,0.0,85.567,0.0
1096,246904199,2019,0.0,0,0.0,0.0,0.0,8,37.5,62.5,0.0,37.5,0.0
1097,246909015,2019,0.0,0,0.0,0.0,0.0,297,42.0875,32.6599,9.7643,42.4242,11.1111
1098,246912001,2019,0.0,0,0.0,0.0,0.0,225,29.7778,69.3333,1.7778,25.7778,0.4444
1099,247901002,2019,0.0,0,0.0,0.0,0.0,58,72.4138,20.6897,3.4483,74.1379,0.0
1100,247903002,2019,0.0,0,0.0,0.0,0.0,14,14.2857,71.4286,0.0,28.5714,0.0
1101,247906002,2019,0.0,0,0.0,0.0,0.0,4,100.0,25.0,0.0,75.0,0.0
1102,248902001,2019,0.0,0,0.0,0.0,0.0,124,37.0968,54.8387,3.2258,38.7097,0.0
1103,249901001,2019,0.0,0,0.0,0.0,0.0,228,33.7719,82.8947,0.8772,14.4737,0.0
1104,249902001,2019,0.0,0,0.0,0.0,0.0,437,33.6384,80.5492,0.4577,15.5606,0.4577
1105,249908001,2019,0.0,0,0.0,0.0,0.0,71,45.0704,69.0141,1.4085,26.7606,0.0
1106,250904001,2019,0.0,0,0.0,0.0,0.0,338,59.1716,78.6982,3.2544,13.6095,0.2959
1107,250906002,2019,0.0,0,0.0,0.0,0.0,12,83.3333,91.6667,0.0,0.0,0.0
1108,251902001,2019,0.0,0,0.0,0.0,0.0,133,57.1429,35.3383,0.0,64.6617,0.0
1109,252902002,2019,0.0,0,0.0,0.0,0.0,80,61.25,87.5,1.25,8.75,0.0
