,schoolcode,charter,white,black,hispanic,lowincome,year,hybridper,virtualper,remote,totalenrolled,dropout
216,15016299025049C,1,0.0,0.56,0.44,0.92,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,565,1.6
217,15016299025049C,1,0.0,0.0,0.72,0.96,2019,0.0,0.0,0.0,657,1.2
218,15016299025050C,1,0.0,0.9230769230769232,0.0,0.9076923076923076,2021,0.5454545454545454,0.3636363636363636,0.7272727272727273,364,0.4
219,15016299025050C,1,0.0,0.8928571428571429,0.0,0.8392857142857143,2019,0.0,0.0,0.0,382,2.4
220,15016299025051C,1,0.0,1.0,0.0,0.948051948051948,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,528,1.1
221,15016299025051C,1,0.0,0.9607843137254902,0.0,0.9411764705882352,2019,0.0,0.0,0.0,406,1.5
222,150162990250526,0,0.0,0.9895833333333334,0.0,0.96875,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,727,5.1
223,150162990250526,0,0.0,0.9943181818181818,0.0,0.9204545454545454,2019,0.0,0.0,0.0,875,9.2
224,15016299025052C,1,0.0,0.9733333333333334,0.0,0.9333333333333332,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,336,1.1
225,15016299025052C,1,0.0,0.9692307692307692,0.0,0.9076923076923076,2019,0.0,0.0,0.0,317,1.4
226,150162990250531,0,0.0,1.0,0.0,0.9807692307692308,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,410,2.5
227,150162990250531,0,0.0,0.96,0.0,0.9733333333333334,2019,0.0,0.0,0.0,312,6.0
228,150162990250533,0,0.4227642276422764,0.0955284552845528,0.2845528455284553,0.3495934959349593,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,1964,0.4
229,150162990250533,0,0.3950892857142857,0.1272321428571428,0.2767857142857143,0.3816964285714285,2019,0.0,0.0,0.0,1908,0.9
230,150162990250534,0,0.0,0.2875536480686695,0.6909871244635193,0.8798283261802575,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1212,0.2
231,150162990250534,0,0.0,0.1516129032258064,0.7967741935483871,0.9032258064516128,2019,0.0,0.0,0.0,1327,1.8
232,150162990250536,0,0.0,0.2985074626865671,0.6865671641791045,0.9104477611940298,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,225,11.9
233,150162990250536,0,0.0,0.3880597014925373,0.6119402985074627,0.9253731343283582,2019,0.0,0.0,0.0,217,18.6
234,150162990250537,0,0.0,0.9871794871794872,0.0,0.7724358974358975,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,1403,0.3
235,150162990250537,0,0.0,0.9850746268656716,0.0,0.8395522388059702,2019,0.0,0.0,0.0,1338,2.4
236,15016299025053C,1,0.0,0.99,0.0,1.0,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,423,1.5
237,15016299025053C,1,0.0,0.981132075471698,0.0,0.9056603773584906,2019,0.0,0.0,0.0,488,3.1
238,150162990250543,0,0.0,0.9375,0.0,0.828125,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,278,3.8
239,150162990250543,0,0.0,0.9857142857142858,0.0,0.9,2019,0.0,0.0,0.0,272,13.5
240,150162990250545,0,0.0,0.2857142857142857,0.6428571428571429,0.8809523809523809,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,685,3.0
241,150162990250545,0,0.0,0.2848101265822785,0.6708860759493671,0.8670886075949367,2019,0.0,0.0,0.0,697,6.8
242,15016299025056C,1,0.0,0.0,0.875,0.8958333333333334,2021,0.0909090909090909,0.8181818181818182,0.9545454545454546,165,44.8
243,15016299025056C,1,0.0,0.0,0.8983050847457628,0.9322033898305084,2019,0.0,0.0,0.0,173,53.6
244,15016299025058C,1,0.0,0.0,0.0,1.0,2021,0.0,0.9090909090909092,1.0,71,22.2
245,15016299025058C,1,0.0,0.9743589743589745,0.0,0.9743589743589745,2019,0.0,0.0,0.0,106,33.1
246,15016299025060C,1,0.0,0.7857142857142857,0.0,0.7142857142857143,2021,0.0,0.9090909090909092,1.0,154,16.9
247,15016299025060C,1,0.0,1.0,0.0,0.918032786885246,2019,0.0,0.0,0.0,185,34.7
248,150162990250616,0,0.0,0.8333333333333334,0.0,0.875,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,82,19.1
249,150162990250616,0,0.0,0.9615384615384616,0.0,0.9423076923076924,2019,0.0,0.0,0.0,80,23.8
250,150162990250617,0,0.0272435897435897,0.1073717948717948,0.8397435897435898,0.8669871794871795,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,2990,3.1
251,150162990250617,0,0.0171526586620926,0.1217838765008576,0.8284734133790738,0.8782161234991424,2019,0.0,0.0,0.0,2895,8.8
252,15016299025062C,1,0.0,0.0,0.9090909090909092,1.0,2021,0.0,0.9090909090909092,1.0,166,13.6
253,15016299025062C,1,0.0,0.0,0.8421052631578947,0.9298245614035088,2019,0.0,0.0,0.0,185,34.3
254,15016299025064C,1,0.0,0.3235294117647059,0.6176470588235294,0.8235294117647058,2021,0.1,0.8,0.95,211,34.5
255,15016299025064C,1,0.0,0.2857142857142857,0.7142857142857143,0.9285714285714286,2019,0.0,0.0,0.0,209,42.6
256,15016299025065C,1,0.0,0.0,0.9454545454545454,0.9636363636363636,2021,0.2,0.7,0.9,187,31.6
257,15016299025065C,1,0.0,0.0,0.8507462686567164,0.7910447761194029,2019,0.0,0.0,0.0,219,45.3
258,15016299025070C,1,0.0,0.53125,0.40625,0.875,2021,0.0,0.9090909090909092,1.0,129,24.2
259,15016299025070C,1,0.0,0.6140350877192983,0.3684210526315789,0.9473684210526316,2019,0.0,0.0,0.0,172,39.9
260,15016299025074C,1,0.0,0.0,0.9651162790697676,0.8953488372093024,2021,0.0909090909090909,0.9090909090909092,0.9545454545454546,298,0.0
261,15016299025074C,1,0.0,0.0,0.9882352941176472,0.9411764705882352,2019,0.0,0.0,0.0,328,10.1
262,150162990250763,0,0.0,0.9894736842105264,0.0,0.8631578947368421,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,386,2.3
263,150162990250763,0,0.0,0.9836065573770492,0.0,0.8688524590163934,2019,0.0,0.0,0.0,449,7.6
264,150162990250764,0,0.2765957446808511,0.1914893617021276,0.2936170212765957,0.3531914893617021,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,2209,0.4
265,150162990250764,0,0.3073593073593073,0.2272727272727272,0.29004329004329,0.3636363636363636,2019,0.0,0.0,0.0,2208,1.1
266,150162990250767,0,0.0,0.0,0.943089430894309,0.9105691056910568,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1700,1.7
267,150162990250767,0,0.0,0.0,0.9690140845070424,0.7014084507042253,2019,0.0,0.0,0.0,1702,5.9
268,150162990250772,0,0.3454545454545454,0.4909090909090909,0.1515151515151515,0.4484848484848485,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,819,1.6
269,150162990250772,0,0.2875816993464052,0.4640522875816993,0.1895424836601307,0.3464052287581699,2019,0.0,0.0,0.0,761,1.2
270,150162990250779,0,0.0,0.0,0.932,0.812,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1019,0.4
271,150162990250779,0,0.0,0.0,0.9523809523809524,0.8528138528138528,2019,0.0,0.0,0.0,1008,3.5
272,150162990250788,0,0.0,0.805,0.17,0.575,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,983,0.6
273,150162990250788,0,0.0,0.7894736842105263,0.200956937799043,0.645933014354067,2019,0.0,0.0,0.0,986,2.8
274,150162990250794,0,0.2699619771863117,0.0760456273764258,0.2927756653992395,0.4182509505703422,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1058,0.5
275,150162990250794,0,0.3197026022304832,0.104089219330855,0.2490706319702602,0.3903345724907063,2019,0.0,0.0,0.0,1090,0.2
276,150162990250795,0,0.0,0.5161290322580645,0.4677419354838709,0.7580645161290323,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,280,0.8
277,150162990250795,0,0.0,0.6162790697674418,0.3604651162790697,0.7209302325581395,2019,0.0,0.0,0.0,299,0.7
278,150162990250796,0,0.4513888888888889,0.1041666666666666,0.2083333333333333,0.2986111111111111,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1216,0.2
279,150162990250796,0,0.3971631205673759,0.1170212765957446,0.2446808510638297,0.3546099290780142,2019,0.0,0.0,0.0,1153,0.4
280,15016299025079C,1,0.0,0.0,0.9307692307692308,0.7692307692307693,2021,0.2727272727272727,0.7272727272727273,0.8636363636363636,540,2.5
281,15016299025079C,1,0.0,0.0,0.9386503067484664,0.6625766871165644,2019,0.0,0.0,0.0,640,2.6
282,150162990250803,0,0.0,0.1269841269841269,0.8015873015873016,0.8650793650793651,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,578,0.4
283,150162990250803,0,0.0,0.1512605042016806,0.8067226890756303,0.8991596638655462,2019,0.0,0.0,0.0,545,0.6
284,150162990250818,0,0.0,0.0,1.0,0.967741935483871,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,97,2.3
285,150162990250818,0,0.0,0.0,0.96875,0.9375,2019,0.0,0.0,0.0,127,12.2
286,150162990250820,0,0.1666666666666666,0.0,0.7222222222222222,0.7638888888888888,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,572,0.4
287,150162990250820,0,0.2127659574468085,0.1276595744680851,0.5957446808510638,0.7943262411347518,2019,0.0,0.0,0.0,559,3.3
288,150162990250824,0,0.0,0.782608695652174,0.217391304347826,0.9347826086956522,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,209,7.7
289,150162990250824,0,0.0,0.8064516129032258,0.1774193548387097,0.7903225806451613,2019,0.0,0.0,0.0,250,11.2
290,150162990250825,0,0.0,0.1843575418994413,0.8100558659217877,0.9106145251396648,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1039,2.3
291,150162990250825,0,0.0,0.1372549019607843,0.8480392156862745,0.8921568627450981,2019,0.0,0.0,0.0,991,6.6
292,150162990250826,0,0.0,1.0,0.0,1.0,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,243,0.0
293,150162990250826,0,0.0,0.9838709677419356,0.0,0.9193548387096774,2019,0.0,0.0,0.0,343,4.3
294,150162990250827,0,0.0,0.9801980198019802,0.0,0.9603960396039604,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,517,0.7
295,150162990250827,0,0.0,0.9658119658119658,0.0,0.7606837606837606,2019,0.0,0.0,0.0,516,1.7
296,150162990250828,0,0.0,0.0,0.8571428571428571,0.7692307692307693,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,446,0.0
297,150162990250828,0,0.0,0.0,0.7723577235772358,0.9105691056910568,2019,0.0,0.0,0.0,458,3.4
298,150162990250829,0,0.0,0.0,0.0,0.8461538461538461,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,103,1.8
299,150162990250829,0,0.0,0.90625,0.0,0.90625,2019,0.0,0.0,0.0,160,4.0
300,15016299025082C,1,0.163716814159292,0.0663716814159292,0.5575221238938053,0.7699115044247787,2021,0.0,0.9090909090909092,1.0,909,0.7
301,15016299025082C,1,0.1697247706422018,0.0596330275229357,0.6146788990825688,0.7935779816513762,2019,0.0,0.0,0.0,920,1.9
302,150162990250830,0,0.0,0.0,0.918918918918919,0.972972972972973,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,346,2.1
303,150162990250830,0,0.0,0.0,0.8958333333333334,0.9375,2019,0.0,0.0,0.0,353,7.1
304,150162990250831,0,0.0,0.0,0.0,0.0,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,49,2.1
305,150162990250831,0,0.0,1.0,0.0,0.8666666666666667,2019,0.0,0.0,0.0,61,9.9
306,150162990250832,0,0.0,0.3928571428571428,0.4761904761904761,0.6547619047619048,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,158,0.0
307,150162990250832,0,0.0,0.3188405797101449,0.5797101449275363,0.7101449275362319,2019,0.0,0.0,0.0,171,0.6
308,150162990250833,0,0.0,0.6696428571428571,0.2857142857142857,0.6696428571428571,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1396,0.3
309,150162990250833,0,0.0,0.7819548872180451,0.1917293233082706,0.6353383458646616,2019,0.0,0.0,0.0,1361,0.4
310,150162990250834,0,0.0,0.9166666666666666,0.0,0.9166666666666666,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,85,1.4
311,150162990250834,0,0.0,1.0,0.0,0.7352941176470589,2019,0.0,0.0,0.0,216,3.5
312,150162990250835,0,0.0,0.1428571428571428,0.8441558441558441,0.922077922077922,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,334,4.0
313,150162990250835,0,0.0,0.0,0.8688524590163934,0.9344262295081968,2019,0.0,0.0,0.0,300,8.1
314,150162990250836,0,0.0,0.2444444444444444,0.7555555555555555,0.9555555555555556,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,223,2.4
315,150162990250836,0,0.0,0.0,0.8888888888888888,0.9333333333333332,2019,0.0,0.0,0.0,220,10.8
316,150162990250837,0,0.0,0.0,0.9325842696629212,0.9550561797752808,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,398,2.9
317,150162990250837,0,0.0,0.0,0.9895833333333334,0.9583333333333334,2019,0.0,0.0,0.0,407,1.4
318,15016299025083C,1,0.0,0.9777777777777776,0.0,0.8444444444444444,2021,0.0,0.9090909090909092,1.0,199,2.2
319,15016299025083C,1,0.0,1.0,0.0,0.9078947368421052,2019,0.0,0.0,0.0,346,4.0
320,150162990250841,0,0.0,0.9666666666666668,0.0,0.9666666666666668,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,232,3.4
321,150162990250841,0,0.0,0.9803921568627452,0.0,0.9215686274509804,2019,0.0,0.0,0.0,218,5.5
322,150162990250844,0,0.0,0.9154929577464788,0.0,0.9295774647887324,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,233,5.7
323,150162990250844,0,0.0,1.0,0.0,0.9482758620689656,2019,0.0,0.0,0.0,195,15.9
324,150162990250847,0,0.0,0.7671232876712328,0.1917808219178082,0.9178082191780822,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,220,9.2
325,150162990250847,0,0.0,0.8421052631578947,0.1447368421052631,0.8947368421052632,2019,0.0,0.0,0.0,223,16.8
326,150162990250848,0,0.0,0.2941176470588235,0.6470588235294118,0.9019607843137256,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,193,0.6
327,150162990250848,0,0.0,0.490566037735849,0.4339622641509434,0.8490566037735849,2019,0.0,0.0,0.0,195,4.9
328,150162990250849,0,0.1294117647058823,0.2705882352941176,0.5882352941176471,0.7647058823529411,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,330,0.3
329,150162990250849,0,0.0,0.1733333333333333,0.7066666666666667,0.68,2019,0.0,0.0,0.0,318,2.5
330,15016299025084C,1,0.0,0.9875,0.0,1.0,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,327,2.8
331,15016299025084C,1,0.0,0.9878048780487804,0.0,0.975609756097561,2019,0.0,0.0,0.0,372,1.1
332,150162990250850,0,0.0,0.7647058823529411,0.0,0.9117647058823528,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,374,0.9
333,150162990250850,0,0.0,0.7446808510638298,0.2553191489361702,0.9361702127659576,2019,0.0,0.0,0.0,272,1.9
334,150162990250851,0,0.1900826446280991,0.3884297520661157,0.3140495867768595,0.4214876033057851,2021,0.0,0.9090909090909092,1.0,613,1.2
335,150162990250851,0,0.1888111888111888,0.3076923076923077,0.3706293706293706,0.3916083916083916,2019,0.0,0.0,0.0,611,1.3
336,150162990250855,0,0.0723684210526315,0.5460526315789473,0.3223684210526316,0.7631578947368421,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,632,0.3
337,150162990250855,0,0.1732283464566929,0.4173228346456692,0.3385826771653543,0.5590551181102362,2019,0.0,0.0,0.0,594,2.8
338,150162990250856,0,0.0,1.0,0.0,0.8235294117647058,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,107,0.0
339,150162990250856,0,0.0,1.0,0.0,0.9310344827586208,2019,0.0,0.0,0.0,177,2.3
340,150162990250857,0,0.0,0.465648854961832,0.4274809160305343,0.7137404580152672,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1253,0.3
341,150162990250857,0,0.0,0.5535055350553506,0.4059040590405904,0.7712177121771218,2019,0.0,0.0,0.0,1203,0.9
342,150162990250859,0,0.0,0.0384615384615384,0.944055944055944,0.8986013986013986,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,1232,3.2
343,150162990250859,0,0.0,0.0,0.953846153846154,0.9115384615384616,2019,0.0,0.0,0.0,1195,5.1
344,15016299025085C,1,0.0,0.0,0.9793103448275862,0.896551724137931,2021,0.0,0.9090909090909092,1.0,639,0.6
345,15016299025085C,1,0.0,0.0,0.9673202614379084,0.9477124183006536,2019,0.0,0.0,0.0,618,1.1
346,150162990250860,0,0.0,0.9703703703703704,0.0,0.7111111111111111,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,557,0.2
347,150162990250860,0,0.0,0.9632352941176472,0.0,0.7647058823529411,2019,0.0,0.0,0.0,654,2.4
348,150162990250861,0,0.0,0.3584905660377358,0.6320754716981132,0.7735849056603774,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,936,0.7
349,150162990250861,0,0.0,0.4954545454545455,0.4863636363636364,0.8181818181818182,2019,0.0,0.0,0.0,917,0.6
350,150162990250862,0,0.0,1.0,0.0,0.8615384615384616,2021,0.0909090909090909,0.8181818181818182,0.9545454545454546,295,14.4
351,150162990250862,0,0.0,1.0,0.0,0.8947368421052632,2019,0.0,0.0,0.0,294,37.9
352,15016299025086C,1,0.0,0.0,0.990909090909091,0.9272727272727272,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,514,1.4
353,15016299025086C,1,0.0,0.0,0.9788732394366196,0.9154929577464788,2019,0.0,0.0,0.0,541,4.0
354,15016299025107C,1,0.0,0.9888888888888888,0.0,0.8222222222222222,2021,0.0,0.9090909090909092,1.0,651,1.0
355,15016299025107C,1,0.0,0.989010989010989,0.0,0.8241758241758241,2019,0.0,0.0,0.0,620,17.4
356,15016299025217C,1,0.0,0.3333333333333333,0.4074074074074074,0.8765432098765432,2021,0.1818181818181818,0.7272727272727273,0.9090909090909092,611,1.6
357,15016299025217C,1,0.0,0.3157894736842105,0.4868421052631579,0.9210526315789472,2019,0.0,0.0,0.0,604,6.8
358,15016299025232C,1,0.0,0.3703703703703703,0.6148148148148148,0.9777777777777776,2021,0.0,0.9090909090909092,1.0,1098,1.4
359,15016299025232C,1,0.0,0.5363636363636364,0.4545454545454545,0.9272727272727272,2019,0.0,0.0,0.0,1095,1.1
360,15016299025240C,1,0.0,0.0,0.625,0.9166666666666666,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,748,0.8
361,15016299025240C,1,0.0,0.0,0.7,0.9666666666666668,2019,0.0,0.0,0.0,734,1.6
362,15016299025247C,1,0.0,1.0,0.0,0.7469879518072289,2021,0.0,1.0,1.0,1301,0.0
363,15016299025247C,1,0.0,0.982608695652174,0.0,0.9043478260869564,2019,0.0,0.0,0.0,1283,3.0
364,150162990252912,0,0.0,0.0,0.967741935483871,0.9516129032258064,2021,0.3636363636363636,0.5454545454545454,0.8181818181818181,824,0.6
365,150162990252912,0,0.0,0.0,0.9586206896551724,0.986206896551724,2019,0.0,0.0,0.0,846,1.3
366,15016900025201C,1,0.0,0.0,0.8113207547169812,0.981132075471698,2021,0.0909090909090909,0.8181818181818182,0.9545454545454546,856,0.8
367,15016900025201C,1,0.0,0.0,0.8596491228070176,0.8596491228070176,2019,0.0,0.0,0.0,788,1.5
368,15016902025201C,1,0.0,0.8333333333333334,0.0,1.0,2021,0.0,0.8888888888888888,1.0,171,4.8
369,15016902025201C,1,0.0,0.9142857142857144,0.0,0.8571428571428571,2019,0.0,0.0,0.0,272,7.1
370,160194240260001,0,0.8272727272727273,0.0,0.1454545454545454,0.2454545454545454,2021,0.5454545454545454,0.1818181818181818,0.4545454545454546,513,2.0
371,160194240260001,0,0.7986111111111112,0.0,0.1666666666666666,0.2847222222222222,2019,0.0,0.0,0.0,562,4.2
372,160194250260001,0,0.8688524590163934,0.0,0.0,0.2131147540983606,2021,0.2727272727272727,0.0,0.2272727272727273,262,2.2
373,160194250260001,0,0.9423076923076924,0.0,0.0,0.25,2019,0.0,0.0,0.0,198,2.4
374,160194260260003,0,0.9375,0.0,0.0,0.40625,2021,0.2727272727272727,0.0909090909090909,0.3181818181818182,225,3.4
375,160194260260003,0,0.8529411764705882,0.0,0.0,0.5,2019,0.0,0.0,0.0,263,3.5
376,160194270260001,0,0.8309352517985612,0.0,0.1115107913669064,0.1223021582733813,2021,0.4545454545454545,0.5454545454545454,0.7727272727272727,1183,1.7
377,160194270260001,0,0.828125,0.034375,0.09375,0.19375,2019,0.0,0.0,0.0,1214,2.7
378,160194280260011,0,0.4929178470254957,0.1529745042492918,0.2804532577903683,0.4844192634560906,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,1840,3.7
379,160194280260011,0,0.4911504424778761,0.1769911504424778,0.2721238938053097,0.5022123893805309,2019,0.0,0.0,0.0,1774,3.9
380,160194290260003,0,0.8461538461538461,0.0,0.0,0.0,2021,0.8181818181818182,0.0,0.4999999999999999,204,1.9
381,160194290260003,0,0.9090909090909092,0.0,0.0,0.0,2019,0.0,0.0,0.0,211,1.8
382,160194300260001,0,0.813953488372093,0.0,0.1007751937984496,0.2015503875968992,2021,0.5454545454545454,0.0909090909090909,0.4545454545454546,579,2.1
383,160194300260001,0,0.803921568627451,0.0,0.1699346405228758,0.3202614379084967,2019,0.0,0.0,0.0,643,4.1
384,160194320260003,0,0.9523809523809524,0.0,0.0,0.2857142857142857,2021,0.4545454545454545,0.2727272727272727,0.5909090909090909,260,0.8
385,160194320260003,0,0.88,0.0,0.0,0.24,2019,0.0,0.0,0.0,278,2.1
386,170200150260001,0,0.9065420560747663,0.0,0.0,0.2897196261682243,2021,0.2727272727272727,0.0,0.2272727272727273,475,5.4
387,170200150260001,0,0.9166666666666666,0.0,0.0,0.3636363636363636,2019,0.0,0.0,0.0,565,5.6
388,170200180260001,0,0.9361702127659576,0.0,0.0,0.2553191489361702,2021,0.7272727272727273,0.0,0.4545454545454546,201,2.5
389,170200180260001,0,0.94,0.0,0.0,0.48,2019,0.0,0.0,0.0,232,2.9
390,170530050260001,0,1.0,0.0,0.0,0.4324324324324324,2021,0.2727272727272727,0.6363636363636364,0.8636363636363636,137,5.4
391,170530050260001,0,0.9487179487179488,0.0,0.0,0.3846153846153846,2019,0.0,0.0,0.0,160,3.9
392,17053006J260001,0,0.8620689655172413,0.0,0.0,0.4482758620689655,2021,0.3636363636363636,0.0909090909090909,0.4545454545454546,113,0.8
393,17053006J260001,0,0.9230769230769232,0.0,0.0,0.5,2019,0.0,0.0,0.0,97,1.9
394,170530080260001,0,0.8888888888888888,0.0,0.0,0.2991452991452991,2021,0.2727272727272727,0.0,0.2272727272727273,548,1.6
395,170530080260001,0,0.9111111111111112,0.0,0.0,0.2888888888888888,2019,0.0,0.0,0.0,530,5.1
396,170530740270001,0,0.9047619047619048,0.0,0.0,0.4047619047619047,2021,0.0,0.0,0.0909090909090909,132,4.4
397,170530740270001,0,0.875,0.0,0.0,0.4375,2019,0.0,0.0,0.0,147,3.9
398,170530900170001,0,0.875,0.0,0.0,0.31875,2021,0.9090909090909092,0.0,0.5454545454545454,677,2.2
399,170530900170001,0,0.875,0.0,0.0763888888888889,0.3333333333333333,2019,0.0,0.0,0.0,651,3.1
400,170532300170001,0,0.8958333333333334,0.0,0.0,0.3333333333333333,2021,0.5454545454545454,0.0,0.3636363636363636,228,0.9
401,170532300170001,0,0.9272727272727272,0.0,0.0,0.2363636363636363,2019,0.0,0.0,0.0,221,2.5
402,170540210260001,0,1.0,0.0,0.0,0.0,2021,0.0,0.0909090909090909,0.0909090909090909,101,4.6
403,170540210260001,0,0.9545454545454546,0.0,0.0,0.5,2019,0.0,0.0,0.0,122,1.4
404,170540230260001,0,0.9736842105263158,0.0,0.0,0.4473684210526316,2021,0.0909090909090909,0.0,0.1363636363636362,154,3.8
405,170540230260001,0,0.96,0.0,0.0,0.36,2019,0.0,0.0,0.0,157,3.6
406,170544040160001,0,0.8952380952380953,0.0,0.0,0.419047619047619,2021,0.4545454545454545,0.0,0.3181818181818181,801,1.8
407,170544040160001,0,0.9081081081081082,0.0,0.0,0.427027027027027,2019,0.0,0.0,0.0,811,6.5
408,170640020260003,0,0.9591836734693876,0.0,0.0,0.0,2021,0.0,0.0,0.0909090909090909,232,0.5
409,170640020260003,0,0.981132075471698,0.0,0.0,0.2641509433962264,2019,0.0,0.0,0.0,233,2.2
410,170640030260002,0,0.9285714285714286,0.0,0.0,0.0,2021,0.5454545454545454,0.0,0.3636363636363636,340,0.3
411,170640030260002,0,0.9210526315789472,0.0,0.0,0.0,2019,0.0,0.0,0.0,354,1.1
412,170640040260001,0,0.9152542372881356,0.0,0.0,0.2542372881355932,2021,0.2727272727272727,0.0,0.2272727272727273,396,0.4
413,170640040260001,0,0.9605263157894736,0.0,0.0,0.1447368421052631,2019,0.0,0.0,0.0,398,1.8
414,170640050260001,0,0.6618852459016393,0.1065573770491803,0.0737704918032786,0.235655737704918,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,2094,1.9
415,170640050260001,0,0.6372360844529751,0.1055662188099808,0.1055662188099808,0.2341650671785028,2019,0.0,0.0,0.0,2114,1.9
416,170640050260002,0,0.7486187845303868,0.1077348066298342,0.074585635359116,0.3066298342541436,2021,0.6363636363636364,0.2727272727272727,0.6818181818181819,1643,1.4
417,170640050260002,0,0.7358490566037735,0.1320754716981132,0.0781671159029649,0.3045822102425876,2019,0.0,0.0,0.0,1614,0.9
418,170640070260002,0,0.90625,0.0,0.0,0.34375,2021,0.2727272727272727,0.0,0.2272727272727273,145,3.4
419,170640070260002,0,0.9310344827586208,0.0,0.0,0.0,2019,0.0,0.0,0.0,129,2.9
420,170640160260009,0,0.8942307692307693,0.0,0.0,0.4038461538461538,2021,0.7272727272727273,0.0,0.4545454545454546,507,1.6
421,170640160260009,0,0.9264705882352942,0.0,0.0,0.3235294117647059,2019,0.0,0.0,0.0,517,2.0
422,170640190260001,0,0.7857142857142857,0.0,0.0,0.3333333333333333,2021,0.0909090909090909,0.0909090909090909,0.2272727272727271,174,4.1
423,170640190260001,0,0.9428571428571428,0.0,0.0,0.3142857142857143,2019,0.0,0.0,0.0,181,4.8
424,170640870250001,0,0.5876777251184834,0.1469194312796208,0.1374407582938388,0.3838862559241706,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,1472,4.2
425,170640870250001,0,0.5250737463126843,0.2212389380530973,0.1445427728613569,0.4837758112094395,2019,0.0,0.0,0.0,1491,5.4
426,190220860170001,0,0.7156105100463679,0.026275115919629,0.0680061823802163,0.0587326120556414,2021,0.6363636363636364,0.1818181818181818,0.5909090909090909,2566,0.9
427,190220860170001,0,0.6965098634294385,0.0166919575113808,0.054628224582701,0.0515933232169954,2019,0.0,0.0,0.0,2728,1.0
428,190220860170002,0,0.64,0.1266666666666666,0.1066666666666666,0.19,2021,0.6363636363636364,0.1818181818181818,0.5909090909090909,1331,1.0
429,190220860170002,0,0.6012269938650306,0.1871165644171779,0.1042944785276073,0.2515337423312883,2019,0.0,0.0,0.0,1420,3.4
430,190220870170001,0,0.4479553903345725,0.087360594795539,0.2955390334572491,0.2992565055762082,2021,0.4545454545454545,0.4545454545454545,0.7727272727272727,2288,1.2
431,190220870170001,0,0.4213483146067415,0.0880149812734082,0.3314606741573033,0.3951310861423221,2019,0.0,0.0,0.0,2244,3.0
