,cdc_code,countycode,districtcode,schoolcode,testyear
0,19645920100354,19,64592,100354,2015
1,19645920100354,19,64592,100354,2016
2,19645920100354,19,64592,100354,2017
3,19645920100354,19,64592,100354,2018
4,19645920100354,19,64592,100354,2019
5,19645920100354,19,64592,100354,2021
6,19647331938307,19,64733,1938307,2015
7,19647331938307,19,64733,1938307,2016
8,19647331938307,19,64733,1938307,2017
9,19647331938307,19,64733,1938307,2018
10,19647331938307,19,64733,1938307,2019
11,19647331938307,19,64733,1938307,2021
12,19647330119685,19,64733,119685,2015
13,19647330119685,19,64733,119685,2016
14,19647330119685,19,64733,119685,2017
15,19647330119685,19,64733,119685,2018
16,19647330119685,19,64733,119685,2019
17,19647330119685,19,64733,119685,2021
18,19647330109447,19,64733,109447,2015
19,19647330109447,19,64733,109447,2016
20,19647330109447,19,64733,109447,2017
21,19647330109447,19,64733,109447,2018
22,19647330109447,19,64733,109447,2019
23,19647330109447,19,64733,109447,2021
24,19647330119693,19,64733,119693,2015
25,19647330119693,19,64733,119693,2016
26,19647330119693,19,64733,119693,2017
27,19647330119693,19,64733,119693,2018
28,19647330119693,19,64733,119693,2019
29,19647330119693,19,64733,119693,2021
30,1611760130062,1,61176,130062,2015
31,1611760130062,1,61176,130062,2016
32,1611760130062,1,61176,130062,2017
33,1611760130062,1,61176,130062,2018
34,1611760130062,1,61176,130062,2019
35,1611760130062,1,61176,130062,2021
36,19647330109454,19,64733,109454,2015
37,19647330109454,19,64733,109454,2016
38,19647330109454,19,64733,109454,2017
39,19647330109454,19,64733,109454,2018
40,19647330109454,19,64733,109454,2019
41,19647330109454,19,64733,109454,2021
42,30666213031952,30,66621,3031952,2015
43,30666213031952,30,66621,3031952,2016
44,30666213031952,30,66621,3031952,2017
45,30666213031952,30,66621,3031952,2018
46,30666213031952,30,66621,3031952,2019
47,30666213031952,30,66621,3031952,2021
48,37681063735313,37,68106,3735313,2015
49,37681063735313,37,68106,3735313,2016
50,37681063735313,37,68106,3735313,2017
51,37681063735313,37,68106,3735313,2018
52,37681063735313,37,68106,3735313,2019
53,37681063735313,37,68106,3735313,2021
54,20756060117010,20,75606,117010,2015
55,20756060117010,20,75606,117010,2016
56,20756060117010,20,75606,117010,2017
57,20756060117010,20,75606,117010,2018
58,20756060117010,20,75606,117010,2019
59,20756060117010,20,75606,117010,2021
60,30666213038098,30,66621,3038098,2015
61,30666213038098,30,66621,3038098,2016
62,30666213038098,30,66621,3038098,2017
63,30666213038098,30,66621,3038098,2018
64,30666213038098,30,66621,3038098,2019
65,30666213038098,30,66621,3038098,2021
66,9618530932756,9,61853,932756,2015
67,9618530932756,9,61853,932756,2016
68,9618530932756,9,61853,932756,2017
69,9618530932756,9,61853,932756,2018
70,9618530932756,9,61853,932756,2019
71,9618530932756,9,61853,932756,2021
72,41689244133393,41,68924,4133393,2015
73,41689244133393,41,68924,4133393,2016
74,41689244133393,41,68924,4133393,2017
75,41689244133393,41,68924,4133393,2018
76,41689244133393,41,68924,4133393,2019
77,41689244133393,41,68924,4133393,2021
78,16639821635606,16,63982,1635606,2015
79,16639821635606,16,63982,1635606,2016
80,16639821635606,16,63982,1635606,2017
81,16639821635606,16,63982,1635606,2018
82,16639821635606,16,63982,1635606,2019
83,16639821635606,16,63982,1635606,2021
84,19647330109462,19,64733,109462,2015
85,19647330109462,19,64733,109462,2016
86,19647330109462,19,64733,109462,2017
87,19647330109462,19,64733,109462,2018
88,19647330109462,19,64733,109462,2019
89,19647330109462,19,64733,109462,2021
90,34674390102038,34,67439,102038,2015
91,34674390102038,34,67439,102038,2016
92,34674390102038,34,67439,102038,2017
93,34674390102038,34,67439,102038,2018
94,34674390102038,34,67439,102038,2019
95,34674390102038,34,67439,102038,2021
96,54718605430806,54,71860,5430806,2015
97,54718605430806,54,71860,5430806,2016
98,54718605430806,54,71860,5430806,2017
99,54718605430806,54,71860,5430806,2018
100,54718605430806,54,71860,5430806,2019
101,54718605430806,54,71860,5430806,2021
102,19648811931674,19,64881,1931674,2015
103,19648811931674,19,64881,1931674,2016
104,19648811931674,19,64881,1931674,2017
105,19648811931674,19,64881,1931674,2018
106,19648811931674,19,64881,1931674,2019
107,19648811931674,19,64881,1931674,2021
108,1612590112797,1,61259,112797,2015
109,1612590112797,1,61259,112797,2016
110,1612590112797,1,61259,112797,2017
111,1612590112797,1,61259,112797,2018
112,1612590112797,1,61259,112797,2019
113,1612590112797,1,61259,112797,2021
114,3739810334755,3,73981,334755,2015
115,3739810334755,3,73981,334755,2016
116,3739810334755,3,73981,334755,2017
117,3739810334755,3,73981,334755,2018
118,3739810334755,3,73981,334755,2019
119,3739810334755,3,73981,334755,2021
120,30665973035045,30,66597,3035045,2015
121,30665973035045,30,66597,3035045,2016
122,30665973035045,30,66597,3035045,2017
123,30665973035045,30,66597,3035045,2018
124,30665973035045,30,66597,3035045,2019
125,30665973035045,30,66597,3035045,2021
126,7100740114470,7,10074,114470,2015
127,7100740114470,7,10074,114470,2016
128,7100740114470,7,10074,114470,2017
129,7100740114470,7,10074,114470,2018
130,7100740114470,7,10074,114470,2019
131,7100740114470,7,10074,114470,2021
132,20652430118950,20,65243,118950,2015
133,20652430118950,20,65243,118950,2016
134,20652430118950,20,65243,118950,2017
135,20652430118950,20,65243,118950,2018
136,20652430118950,20,65243,118950,2019
137,20652430118950,20,65243,118950,2021
138,19647330125864,19,64733,125864,2015
139,19647330125864,19,64733,125864,2016
140,19647330125864,19,64733,125864,2017
141,19647330125864,19,64733,125864,2018
142,19647330125864,19,64733,125864,2019
143,19647330125864,19,64733,125864,2021
144,30666703036456,30,66670,3036456,2015
145,30666703036456,30,66670,3036456,2016
146,30666703036456,30,66670,3036456,2017
147,30666703036456,30,66670,3036456,2018
148,30666703036456,30,66670,3036456,2019
149,30666703036456,30,66670,3036456,2021
150,33672073330727,33,67207,3330727,2015
151,33672073330727,33,67207,3330727,2016
152,33672073330727,33,67207,3330727,2017
153,33672073330727,33,67207,3330727,2018
154,33672073330727,33,67207,3330727,2019
155,33672073330727,33,67207,3330727,2021
156,37684113731627,37,68411,3731627,2015
157,37684113731627,37,68411,3731627,2016
158,37684113731627,37,68411,3731627,2017
159,37684113731627,37,68411,3731627,2018
160,37684113731627,37,68411,3731627,2019
161,37684113731627,37,68411,3731627,2021
162,19647330119727,19,64733,119727,2015
163,19647330119727,19,64733,119727,2016
164,19647330119727,19,64733,119727,2017
165,19647330119727,19,64733,119727,2018
166,19647330119727,19,64733,119727,2019
167,19647330119727,19,64733,119727,2021
168,33669933330479,33,66993,3330479,2015
169,33669933330479,33,66993,3330479,2016
170,33669933330479,33,66993,3330479,2017
171,33669933330479,33,66993,3330479,2018
172,33669933330479,33,66993,3330479,2019
173,33669933330479,33,66993,3330479,2021
174,4614320433201,4,61432,433201,2015
175,4614320433201,4,61432,433201,2016
176,4614320433201,4,61432,433201,2017
177,4614320433201,4,61432,433201,2018
178,4614320433201,4,61432,433201,2019
179,4614320433201,4,61432,433201,2021
180,54105460119602,54,10546,119602,2015
181,54105460119602,54,10546,119602,2016
182,54105460119602,54,10546,119602,2017
183,54105460119602,54,10546,119602,2018
184,54105460119602,54,10546,119602,2019
185,54105460119602,54,10546,119602,2021
186,57727105738802,57,72710,5738802,2015
187,57727105738802,57,72710,5738802,2016
188,57727105738802,57,72710,5738802,2017
189,57727105738802,57,72710,5738802,2018
190,57727105738802,57,72710,5738802,2019
191,57727105738802,57,72710,5738802,2021
192,1612590114868,1,61259,114868,2015
193,1612590114868,1,61259,114868,2016
194,1612590114868,1,61259,114868,2017
195,1612590114868,1,61259,114868,2018
196,1612590114868,1,61259,114868,2019
197,1612590114868,1,61259,114868,2021
198,37683380119610,37,68338,119610,2015
199,37683380119610,37,68338,119610,2016
200,37683380119610,37,68338,119610,2017
201,37683380119610,37,68338,119610,2018
202,37683380119610,37,68338,119610,2019
203,37683380119610,37,68338,119610,2021
204,10621661032507,10,62166,1032507,2015
205,10621661032507,10,62166,1032507,2016
206,10621661032507,10,62166,1032507,2017
207,10621661032507,10,62166,1032507,2018
208,10621661032507,10,62166,1032507,2019
209,10621661032507,10,62166,1032507,2021
210,49738824935482,49,73882,4935482,2015
211,49738824935482,49,73882,4935482,2016
212,49738824935482,49,73882,4935482,2017
213,49738824935482,49,73882,4935482,2018
214,49738824935482,49,73882,4935482,2019
215,49738824935482,49,73882,4935482,2021
216,19734601932862,19,73460,1932862,2015
217,19734601932862,19,73460,1932862,2016
218,19734601932862,19,73460,1932862,2017
219,19734601932862,19,73460,1932862,2018
220,19734601932862,19,73460,1932862,2019
221,19734601932862,19,73460,1932862,2021
222,39754993930302,39,75499,3930302,2015
223,39754993930302,39,75499,3930302,2016
224,39754993930302,39,75499,3930302,2017
225,39754993930302,39,75499,3930302,2018
226,39754993930302,39,75499,3930302,2019
227,39754993930302,39,75499,3930302,2021
228,41689244137535,41,68924,4137535,2015
229,41689244137535,41,68924,4137535,2016
230,41689244137535,41,68924,4137535,2017
231,41689244137535,41,68924,4137535,2018
232,41689244137535,41,68924,4137535,2019
233,41689244137535,41,68924,4137535,2021
234,54753255430210,54,75325,5430210,2015
235,54753255430210,54,75325,5430210,2016
236,54753255430210,54,75325,5430210,2017
237,54753255430210,54,75325,5430210,2018
238,54753255430210,54,75325,5430210,2019
239,54753255430210,54,75325,5430210,2021
240,43694274330692,43,69427,4330692,2015
241,43694274330692,43,69427,4330692,2016
242,43694274330692,43,69427,4330692,2017
243,43694274330692,43,69427,4330692,2018
244,43694274330692,43,69427,4330692,2019
245,43694274330692,43,69427,4330692,2021
246,34674473431111,34,67447,3431111,2015
247,34674473431111,34,67447,3431111,2016
248,34674473431111,34,67447,3431111,2017
249,34674473431111,34,67447,3431111,2018
250,34674473431111,34,67447,3431111,2019
251,34674473431111,34,67447,3431111,2021
252,34765050101832,34,76505,101832,2015
253,34765050101832,34,76505,101832,2016
254,34765050101832,34,76505,101832,2017
255,34765050101832,34,76505,101832,2018
256,34765050101832,34,76505,101832,2019
257,34765050101832,34,76505,101832,2021
258,56725465632849,56,72546,5632849,2015
259,56725465632849,56,72546,5632849,2016
260,56725465632849,56,72546,5632849,2017
261,56725465632849,56,72546,5632849,2018
262,56725465632849,56,72546,5632849,2019
263,56725465632849,56,72546,5632849,2021
264,19648401936467,19,64840,1936467,2015
265,19648401936467,19,64840,1936467,2016
266,19648401936467,19,64840,1936467,2017
267,19648401936467,19,64840,1936467,2018
268,19648401936467,19,64840,1936467,2019
269,19648401936467,19,64840,1936467,2021
270,56737595633748,56,73759,5633748,2015
271,56737595633748,56,73759,5633748,2016
272,56737595633748,56,73759,5633748,2017
273,56737595633748,56,73759,5633748,2018
274,56737595633748,56,73759,5633748,2019
275,56737595633748,56,73759,5633748,2021
276,17640221735000,17,64022,1735000,2015
277,17640221735000,17,64022,1735000,2016
278,17640221735000,17,64022,1735000,2017
279,17640221735000,17,64022,1735000,2018
280,17640221735000,17,64022,1735000,2019
281,17640221735000,17,64022,1735000,2021
282,19647330117721,19,64733,117721,2015
283,19647330117721,19,64733,117721,2016
284,19647330117721,19,64733,117721,2017
285,19647330117721,19,64733,117721,2018
286,19647330117721,19,64733,117721,2019
287,19647330117721,19,64733,117721,2021
288,36676373631066,36,67637,3631066,2015
289,36676373631066,36,67637,3631066,2016
290,36676373631066,36,67637,3631066,2017
291,36676373631066,36,67637,3631066,2018
292,36676373631066,36,67637,3631066,2019
293,36676373631066,36,67637,3631066,2021
294,37684520114264,37,68452,114264,2015
295,37684520114264,37,68452,114264,2016
296,37684520114264,37,68452,114264,2017
297,37684520114264,37,68452,114264,2018
298,37684520114264,37,68452,114264,2019
299,37684520114264,37,68452,114264,2021
300,13631641335900,13,63164,1335900,2015
301,13631641335900,13,63164,1335900,2016
302,13631641335900,13,63164,1335900,2017
303,13631641335900,13,63164,1335900,2018
304,13631641335900,13,63164,1335900,2019
305,13631641335900,13,63164,1335900,2021
306,19647331936350,19,64733,1936350,2015
307,19647331936350,19,64733,1936350,2016
308,19647331936350,19,64733,1936350,2017
309,19647331936350,19,64733,1936350,2018
310,19647331936350,19,64733,1936350,2019
311,19647331936350,19,64733,1936350,2021
312,30736353030244,30,73635,3030244,2015
313,30736353030244,30,73635,3030244,2016
314,30736353030244,30,73635,3030244,2017
315,30736353030244,30,73635,3030244,2018
316,30736353030244,30,73635,3030244,2019
317,30736353030244,30,73635,3030244,2021
318,34739733430378,34,73973,3430378,2015
319,34739733430378,34,73973,3430378,2016
320,34739733430378,34,73973,3430378,2017
321,34739733430378,34,73973,3430378,2018
322,34739733430378,34,73973,3430378,2019
323,34739733430378,34,73973,3430378,2021
324,8618200836205,8,61820,836205,2015
325,8618200836205,8,61820,836205,2016
326,8618200836205,8,61820,836205,2017
327,8618200836205,8,61820,836205,2018
328,8618200836205,8,61820,836205,2019
329,8618200836205,8,61820,836205,2021
330,36678503633005,36,67850,3633005,2015
331,36678503633005,36,67850,3633005,2016
332,36678503633005,36,67850,3633005,2017
333,36678503633005,36,67850,3633005,2018
334,36678503633005,36,67850,3633005,2019
335,36678503633005,36,67850,3633005,2021
336,55724135536750,55,72413,5536750,2015
337,55724135536750,55,72413,5536750,2016
338,55724135536750,55,72413,5536750,2017
339,55724135536750,55,72413,5536750,2018
340,55724135536750,55,72413,5536750,2019
341,55724135536750,55,72413,5536750,2021
342,37681303732336,37,68130,3732336,2015
343,37681303732336,37,68130,3732336,2016
344,37681303732336,37,68130,3732336,2017
345,37681303732336,37,68130,3732336,2018
346,37681303732336,37,68130,3732336,2019
347,37681303732336,37,68130,3732336,2021
348,19647330117747,19,64733,117747,2015
349,19647330117747,19,64733,117747,2016
350,19647330117747,19,64733,117747,2017
351,19647330117747,19,64733,117747,2018
352,19647330117747,19,64733,117747,2019
353,19647330117747,19,64733,117747,2021
354,4614240430199,4,61424,430199,2015
355,4614240430199,4,61424,430199,2016
356,4614240430199,4,61424,430199,2017
357,4614240430199,4,61424,430199,2018
358,4614240430199,4,61424,430199,2019
359,4614240430199,4,61424,430199,2021
360,20755802030203,20,75580,2030203,2015
361,20755802030203,20,75580,2030203,2016
362,20755802030203,20,75580,2030203,2017
363,20755802030203,20,75580,2030203,2018
364,20755802030203,20,75580,2030203,2019
365,20755802030203,20,75580,2030203,2021
366,1611760134270,1,61176,134270,2015
367,1611760134270,1,61176,134270,2016
368,1611760134270,1,61176,134270,2017
369,1611760134270,1,61176,134270,2018
370,1611760134270,1,61176,134270,2019
371,1611760134270,1,61176,134270,2021
372,23656232335487,23,65623,2335487,2015
373,23656232335487,23,65623,2335487,2016
374,23656232335487,23,65623,2335487,2017
375,23656232335487,23,65623,2335487,2018
376,23656232335487,23,65623,2335487,2019
377,23656232335487,23,65623,2335487,2021
378,39686760108159,39,68676,108159,2015
379,39686760108159,39,68676,108159,2016
380,39686760108159,39,68676,108159,2017
381,39686760108159,39,68676,108159,2018
382,39686760108159,39,68676,108159,2019
383,39686760108159,39,68676,108159,2021
384,3739810330753,3,73981,330753,2015
385,3739810330753,3,73981,330753,2016
386,3739810330753,3,73981,330753,2017
387,3739810330753,3,73981,330753,2018
388,3739810330753,3,73981,330753,2019
389,3739810330753,3,73981,330753,2021
390,19647330117762,19,64733,117762,2015
391,19647330117762,19,64733,117762,2016
392,19647330117762,19,64733,117762,2017
393,19647330117762,19,64733,117762,2018
394,19647330117762,19,64733,117762,2019
395,19647330117762,19,64733,117762,2021
396,39754990119040,39,75499,119040,2015
397,39754990119040,39,75499,119040,2016
398,39754990119040,39,75499,119040,2017
399,39754990119040,39,75499,119040,2018
400,39754990119040,39,75499,119040,2019
401,39754990119040,39,75499,119040,2021
402,36678270113928,36,67827,113928,2015
403,36678270113928,36,67827,113928,2016
404,36678270113928,36,67827,113928,2017
405,36678270113928,36,67827,113928,2018
406,36678270113928,36,67827,113928,2019
407,36678270113928,36,67827,113928,2021
408,40754654032009,40,75465,4032009,2015
409,40754654032009,40,75465,4032009,2016
410,40754654032009,40,75465,4032009,2017
411,40754654032009,40,75465,4032009,2018
412,40754654032009,40,75465,4032009,2019
413,40754654032009,40,75465,4032009,2021
414,37683383730314,37,68338,3730314,2015
415,37683383730314,37,68338,3730314,2016
416,37683383730314,37,68338,3730314,2017
417,37683383730314,37,68338,3730314,2018
418,37683383730314,37,68338,3730314,2019
419,37683383730314,37,68338,3730314,2021
420,13631071332501,13,63107,1332501,2015
421,13631071332501,13,63107,1332501,2016
422,13631071332501,13,63107,1332501,2017
423,13631071332501,13,63107,1332501,2018
424,13631071332501,13,63107,1332501,2019
425,13631071332501,13,63107,1332501,2021
426,43104390113431,43,10439,113431,2015
427,43104390113431,43,10439,113431,2016
428,43104390113431,43,10439,113431,2017
429,43104390113431,43,10439,113431,2018
430,43104390113431,43,10439,113431,2019
431,43104390113431,43,10439,113431,2021
432,36750443630746,36,75044,3630746,2015
433,36750443630746,36,75044,3630746,2016
434,36750443630746,36,75044,3630746,2017
435,36750443630746,36,75044,3630746,2018
436,36750443630746,36,75044,3630746,2019
437,36750443630746,36,75044,3630746,2021
438,45698564530333,45,69856,4530333,2015
439,45698564530333,45,69856,4530333,2016
440,45698564530333,45,69856,4530333,2017
441,45698564530333,45,69856,4530333,2018
442,45698564530333,45,69856,4530333,2019
443,45698564530333,45,69856,4530333,2021
444,30666213030046,30,66621,3030046,2015
445,30666213030046,30,66621,3030046,2016
446,30666213030046,30,66621,3030046,2017
447,30666213030046,30,66621,3030046,2018
448,30666213030046,30,66621,3030046,2019
449,30666213030046,30,66621,3030046,2021
450,37684520118430,37,68452,118430,2015
451,37684520118430,37,68452,118430,2016
452,37684520118430,37,68452,118430,2017
453,37684520118430,37,68452,118430,2018
454,37684520118430,37,68452,118430,2019
455,37684520118430,37,68452,118430,2021
456,15634120116384,15,63412,116384,2015
457,15634120116384,15,63412,116384,2016
458,15634120116384,15,63412,116384,2017
459,15634120116384,15,63412,116384,2018
460,15634120116384,15,63412,116384,2019
461,15634120116384,15,63412,116384,2021
462,15638181535905,15,63818,1535905,2015
463,15638181535905,15,63818,1535905,2016
464,15638181535905,15,63818,1535905,2017
465,15638181535905,15,63818,1535905,2018
466,15638181535905,15,63818,1535905,2019
467,15638181535905,15,63818,1535905,2021
468,19647331934371,19,64733,1934371,2015
469,19647331934371,19,64733,1934371,2016
470,19647331934371,19,64733,1934371,2017
471,19647331934371,19,64733,1934371,2018
472,19647331934371,19,64733,1934371,2019
473,19647331934371,19,64733,1934371,2021
474,19647330125989,19,64733,125989,2015
475,19647330125989,19,64733,125989,2016
476,19647330125989,19,64733,125989,2017
477,19647330125989,19,64733,125989,2018
478,19647330125989,19,64733,125989,2019
479,19647330125989,19,64733,125989,2021
480,23656152330413,23,65615,2330413,2015
481,23656152330413,23,65615,2330413,2016
482,23656152330413,23,65615,2330413,2017
483,23656152330413,23,65615,2330413,2018
484,23656152330413,23,65615,2330413,2019
485,23656152330413,23,65615,2330413,2021
486,33672070101170,33,67207,101170,2015
487,33672070101170,33,67207,101170,2016
488,33672070101170,33,67207,101170,2017
489,33672070101170,33,67207,101170,2018
490,33672070101170,33,67207,101170,2019
491,33672070101170,33,67207,101170,2021
492,37683040131250,37,68304,131250,2015
493,37683040131250,37,68304,131250,2016
494,37683040131250,37,68304,131250,2017
495,37683040131250,37,68304,131250,2018
496,37683040131250,37,68304,131250,2019
497,37683040131250,37,68304,131250,2021
498,43694274334900,43,69427,4334900,2015
499,43694274334900,43,69427,4334900,2016
500,43694274334900,43,69427,4334900,2017
501,43694274334900,43,69427,4334900,2018
502,43694274334900,43,69427,4334900,2019
503,43694274334900,43,69427,4334900,2021
504,31669513130168,31,66951,3130168,2015
505,31669513130168,31,66951,3130168,2016
506,31669513130168,31,66951,3130168,2017
507,31669513130168,31,66951,3130168,2018
508,31669513130168,31,66951,3130168,2019
509,31669513130168,31,66951,3130168,2021
510,40754570119354,40,75457,119354,2015
511,40754570119354,40,75457,119354,2016
512,40754570119354,40,75457,119354,2017
513,40754570119354,40,75457,119354,2018
514,40754570119354,40,75457,119354,2019
515,40754570119354,40,75457,119354,2021
516,10622650108092,10,62265,108092,2015
517,10622650108092,10,62265,108092,2016
518,10622650108092,10,62265,108092,2017
519,10622650108092,10,62265,108092,2018
520,10622650108092,10,62265,108092,2019
521,10622650108092,10,62265,108092,2021
522,39685850101956,39,68585,101956,2015
523,39685850101956,39,68585,101956,2016
524,39685850101956,39,68585,101956,2017
525,39685850101956,39,68585,101956,2018
526,39685850101956,39,68585,101956,2019
527,39685850101956,39,68585,101956,2021
528,30666473038023,30,66647,3038023,2015
529,30666473038023,30,66647,3038023,2016
530,30666473038023,30,66647,3038023,2017
531,30666473038023,30,66647,3038023,2018
532,30666473038023,30,66647,3038023,2019
533,30666473038023,30,66647,3038023,2021
534,51714640107722,51,71464,107722,2015
535,51714640107722,51,71464,107722,2016
536,51714640107722,51,71464,107722,2017
537,51714640107722,51,71464,107722,2018
538,51714640107722,51,71464,107722,2019
539,51714640107722,51,71464,107722,2021
540,30666703030475,30,66670,3030475,2015
541,30666703030475,30,66670,3030475,2016
542,30666703030475,30,66670,3030475,2017
543,30666703030475,30,66670,3030475,2018
544,30666703030475,30,66670,3030475,2019
545,30666703030475,30,66670,3030475,2021
546,19734601939149,19,73460,1939149,2015
547,19734601939149,19,73460,1939149,2016
548,19734601939149,19,73460,1939149,2017
549,19734601939149,19,73460,1939149,2018
550,19734601939149,19,73460,1939149,2019
551,19734601939149,19,73460,1939149,2021
552,43104394330320,43,10439,4330320,2015
553,43104394330320,43,10439,4330320,2016
554,43104394330320,43,10439,4330320,2017
555,43104394330320,43,10439,4330320,2018
556,43104394330320,43,10439,4330320,2019
557,43104394330320,43,10439,4330320,2021
558,15636851531987,15,63685,1531987,2015
559,15636851531987,15,63685,1531987,2016
560,15636851531987,15,63685,1531987,2017
561,15636851531987,15,63685,1531987,2018
562,15636851531987,15,63685,1531987,2019
563,15636851531987,15,63685,1531987,2021
564,30666703030491,30,66670,3030491,2015
565,30666703030491,30,66670,3030491,2016
566,30666703030491,30,66670,3030491,2017
567,30666703030491,30,66670,3030491,2018
568,30666703030491,30,66670,3030491,2019
569,30666703030491,30,66670,3030491,2021
570,36750443630811,36,75044,3630811,2015
571,36750443630811,36,75044,3630811,2016
572,36750443630811,36,75044,3630811,2017
573,36750443630811,36,75044,3630811,2018
574,36750443630811,36,75044,3630811,2019
575,36750443630811,36,75044,3630811,2021
576,40688094030045,40,68809,4030045,2015
577,40688094030045,40,68809,4030045,2016
578,40688094030045,40,68809,4030045,2017
579,40688094030045,40,68809,4030045,2018
580,40688094030045,40,68809,4030045,2019
581,40688094030045,40,68809,4030045,2021
582,19647331932383,19,64733,1932383,2015
583,19647331932383,19,64733,1932383,2016
584,19647331932383,19,64733,1932383,2017
585,19647331932383,19,64733,1932383,2018
586,19647331932383,19,64733,1932383,2019
587,19647331932383,19,64733,1932383,2021
588,54755235430624,54,75523,5430624,2015
589,54755235430624,54,75523,5430624,2016
590,54755235430624,54,75523,5430624,2017
591,54755235430624,54,75523,5430624,2018
592,54755235430624,54,75523,5430624,2019
593,54755235430624,54,75523,5430624,2021
594,39685693933793,39,68569,3933793,2015
595,39685693933793,39,68569,3933793,2016
596,39685693933793,39,68569,3933793,2017
597,39685693933793,39,68569,3933793,2018
598,39685693933793,39,68569,3933793,2019
599,39685693933793,39,68569,3933793,2021
600,10767781038306,10,76778,1038306,2015
601,10767781038306,10,76778,1038306,2016
602,10767781038306,10,76778,1038306,2017
603,10767781038306,10,76778,1038306,2018
604,10767781038306,10,76778,1038306,2019
605,10767781038306,10,76778,1038306,2021
606,39686760118497,39,68676,118497,2015
607,39686760118497,39,68676,118497,2016
608,39686760118497,39,68676,118497,2017
609,39686760118497,39,68676,118497,2018
610,39686760118497,39,68676,118497,2019
611,39686760118497,39,68676,118497,2021
612,15737421531367,15,73742,1531367,2015
613,15737421531367,15,73742,1531367,2016
614,15737421531367,15,73742,1531367,2017
615,15737421531367,15,73742,1531367,2018
616,15737421531367,15,73742,1531367,2019
617,15737421531367,15,73742,1531367,2021
618,36750773631207,36,75077,3631207,2015
619,36750773631207,36,75077,3631207,2016
620,36750773631207,36,75077,3631207,2017
621,36750773631207,36,75077,3631207,2018
622,36750773631207,36,75077,3631207,2019
623,36750773631207,36,75077,3631207,2021
624,16739321630953,16,73932,1630953,2015
625,16739321630953,16,73932,1630953,2016
626,16739321630953,16,73932,1630953,2017
627,16739321630953,16,73932,1630953,2018
628,16739321630953,16,73932,1630953,2019
629,16739321630953,16,73932,1630953,2021
630,39685693933801,39,68569,3933801,2015
631,39685693933801,39,68569,3933801,2016
632,39685693933801,39,68569,3933801,2017
633,39685693933801,39,68569,3933801,2018
634,39685693933801,39,68569,3933801,2019
635,39685693933801,39,68569,3933801,2021
636,10623641034990,10,62364,1034990,2015
637,10623641034990,10,62364,1034990,2016
638,10623641034990,10,62364,1034990,2017
639,10623641034990,10,62364,1034990,2018
640,10623641034990,10,62364,1034990,2019
641,10623641034990,10,62364,1034990,2021
642,49708624935151,49,70862,4935151,2015
643,49708624935151,49,70862,4935151,2016
644,49708624935151,49,70862,4935151,2017
645,49708624935151,49,70862,4935151,2018
646,49708624935151,49,70862,4935151,2019
647,49708624935151,49,70862,4935151,2021
648,12626871230705,12,62687,1230705,2015
649,12626871230705,12,62687,1230705,2016
650,12626871230705,12,62687,1230705,2017
651,12626871230705,12,62687,1230705,2018
652,12626871230705,12,62687,1230705,2019
653,12626871230705,12,62687,1230705,2021
654,7616630130930,7,61663,130930,2015
655,7616630130930,7,61663,130930,2016
656,7616630130930,7,61663,130930,2017
657,7616630130930,7,61663,130930,2018
658,7616630130930,7,61663,130930,2019
659,7616630130930,7,61663,130930,2021
660,30736433037553,30,73643,3037553,2015
661,30736433037553,30,73643,3037553,2016
662,30736433037553,30,73643,3037553,2017
663,30736433037553,30,73643,3037553,2018
664,30736433037553,30,73643,3037553,2019
665,30736433037553,30,73643,3037553,2021
666,56726035630322,56,72603,5630322,2015
667,56726035630322,56,72603,5630322,2016
668,56726035630322,56,72603,5630322,2017
669,56726035630322,56,72603,5630322,2018
670,56726035630322,56,72603,5630322,2019
671,56726035630322,56,72603,5630322,2021
672,21654662134005,21,65466,2134005,2015
673,21654662134005,21,65466,2134005,2016
674,21654662134005,21,65466,2134005,2017
675,21654662134005,21,65466,2134005,2018
676,21654662134005,21,65466,2134005,2019
677,21654662134005,21,65466,2134005,2021
678,19647331934454,19,64733,1934454,2015
679,19647331934454,19,64733,1934454,2016
680,19647331934454,19,64733,1934454,2017
681,19647331934454,19,64733,1934454,2018
682,19647331934454,19,64733,1934454,2019
683,19647331934454,19,64733,1934454,2021
684,30736353030392,30,73635,3030392,2015
685,30736353030392,30,73635,3030392,2016
686,30736353030392,30,73635,3030392,2017
687,30736353030392,30,73635,3030392,2018
688,30736353030392,30,73635,3030392,2019
689,30736353030392,30,73635,3030392,2021
690,30666473031929,30,66647,3031929,2015
691,30666473031929,30,66647,3031929,2016
692,30666473031929,30,66647,3031929,2017
693,30666473031929,30,66647,3031929,2018
694,30666473031929,30,66647,3031929,2019
695,30666473031929,30,66647,3031929,2021
696,19647331938554,19,64733,1938554,2015
697,19647331938554,19,64733,1938554,2016
698,19647331938554,19,64733,1938554,2017
699,19647331938554,19,64733,1938554,2018
700,19647331938554,19,64733,1938554,2019
701,19647331938554,19,64733,1938554,2021
702,34673146112254,34,67314,6112254,2015
703,34673146112254,34,67314,6112254,2016
704,34673146112254,34,67314,6112254,2017
705,34673146112254,34,67314,6112254,2018
706,34673146112254,34,67314,6112254,2019
707,34673146112254,34,67314,6112254,2021
708,43696664330502,43,69666,4330502,2015
709,43696664330502,43,69666,4330502,2016
710,43696664330502,43,69666,4330502,2017
