,cdc_code,hybridper,virtualper,inpersonper,charter,lowincome,totalenrolled,dropout,white,black,hispanic,year,remote
115,1611760138693,0.0,0.0,1.0,0,0.29,1897,0.0052714812862414,0.2472324723247232,0.040590405904059,0.2266736953083816,2016,0.0
116,1611760138693,0.0,0.0,1.0,0,0.3545232273838631,409,3.2,0.2836185819070904,0.0464547677261613,0.2200488997555012,2017,0.0
117,1611760138693,0.0,0.0,1.0,0,0.3620689655172414,464,1.7,0.2672413793103448,0.043103448275862,0.1853448275862069,2018,0.0
118,1611760138693,0.0,0.0,1.0,0,0.4068181818181818,440,5.0,0.2136363636363636,0.0,0.2204545454545454,2019,0.0
119,1611760138693,0.0,1.0,0.0,0,0.345372460496614,443,5.0,0.164785553047404,0.0496613995485327,0.2031602708803611,2021,1.0
120,1611920108670,0.0,0.0,1.0,1,0.65,507,0.0019723865877712,0.019723865877712,0.0473372781065088,0.650887573964497,2015,0.0
121,1611920108670,0.0,0.0,1.0,1,0.6,578,0.0,0.0224913494809688,0.0432525951557093,0.7076124567474048,2016,0.0
122,1611920108670,0.0,0.0,1.0,1,0.7642276422764228,123,0.0,0.0,0.0,0.6666666666666666,2017,0.0
123,1611920108670,0.0,0.0,1.0,1,0.7919463087248322,149,1.3,0.0,0.0,0.7785234899328859,2018,0.0
124,1611920108670,0.0,0.0,1.0,1,0.8214285714285714,140,1.4,0.0,0.0,0.7214285714285714,2019,0.0
125,1611920108670,0.0,1.0,0.0,1,0.7152317880794702,151,0.7,0.0,0.0,0.5960264900662252,2021,1.0
126,1611920127944,0.0,0.0,1.0,1,0.47,112,0.0089285714285714,0.2321428571428571,0.0892857142857142,0.6160714285714286,2015,0.0
127,1611920127944,0.0,0.0,1.0,1,0.53,188,0.0,0.2234042553191489,0.0638297872340425,0.5531914893617021,2016,0.0
128,1611920127944,0.0,0.0,1.0,1,0.7297297297297297,37,0.0,0.0,0.0,0.5945945945945946,2017,0.0
129,1611920127944,0.0,0.0,1.0,1,0.6785714285714286,28,0.0,0.0,0.0,0.4642857142857143,2018,0.0
130,1611920127944,0.0,0.0,1.0,1,0.6730769230769231,52,0.0,0.0,0.0,0.5769230769230769,2019,0.0
131,1611920127944,0.0,1.0,0.0,1,0.7619047619047619,42,0.0,0.0,0.0,0.7142857142857143,2021,1.0
132,1611920133009,0.0,0.0,1.0,0,0.79,185,0.1459459459459459,0.0486486486486486,0.2756756756756757,0.5513513513513514,2015,0.0
133,1611920133009,0.0,0.0,1.0,0,0.8,200,0.46,0.14,0.125,0.61,2016,0.0
134,1611920133009,0.0,0.0,1.0,0,0.9221311475409836,244,37.7,0.0901639344262295,0.1188524590163934,0.6557377049180327,2017,0.0
135,1611920133009,0.0,0.0,1.0,0,0.9326923076923076,208,26.4,0.0913461538461538,0.1201923076923077,0.7019230769230769,2018,0.0
136,1611920133009,0.0,0.0,1.0,0,0.9016393442622952,183,21.3,0.0601092896174863,0.1256830601092896,0.6994535519125683,2019,0.0
137,1611920133009,0.0,1.0,0.0,0,0.917098445595855,193,11.9,0.0,0.0,0.7616580310880829,2021,1.0
138,1611920133629,0.0,0.0,1.0,0,0.74,1644,0.041970802919708,0.083941605839416,0.1818734793187348,0.5869829683698297,2015,0.0
139,1611920133629,0.0,0.0,1.0,0,0.75,1576,0.0126903553299492,0.0748730964467005,0.1510152284263959,0.6173857868020305,2016,0.0
140,1611920133629,0.0,0.0,1.0,0,0.806060606060606,330,9.1,0.0818181818181818,0.1696969696969697,0.5575757575757576,2017,0.0
