,RCDTS,totalenrolled,white,black,hispanic,lowincome,dropout,year,charter,closedper,hybridper,inpersonper,virtualper,remote
615,150162990250617,2937,0.024,0.125,0.815,0.932,0.013999999999999999,2017,0,0.0,0.0,1.0,0.0,0.0
616,15016299025061C,84,0.0,0.9520000000000001,0.0,0.988,0.29600000000000004,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
617,15016299025061C,137,0.0,0.985,0.0,0.985,0.457,2019,1,0.0,0.0,1.0,0.0,0.0
618,15016299025061C,156,0.0,0.9740000000000001,0.0,0.987,0.5379999999999999,2018,1,0.0,0.0,1.0,0.0,0.0
619,15016299025061C,183,0.0,0.995,0.005,0.9890000000000001,0.65,2017,1,0.0,0.0,1.0,0.0,0.0
620,15016299025062C,166,0.0,0.16899999999999998,0.795,1.0,0.136,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
621,15016299025062C,185,0.005,0.243,0.73,0.924,0.34299999999999997,2019,1,0.0,0.0,1.0,0.0,0.0
622,15016299025062C,200,0.0,0.165,0.79,0.945,0.395,2018,1,0.0,0.0,1.0,0.0,0.0
623,15016299025062C,197,0.02,0.17300000000000001,0.807,0.975,0.396,2017,1,0.0,0.0,1.0,0.0,0.0
624,15016299025063C,355,0.0,0.9209999999999999,0.062,0.975,0.228,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
625,15016299025063C,403,0.002,0.9179999999999999,0.07400000000000001,0.883,0.39,2019,1,0.0,0.0,1.0,0.0,0.0
626,15016299025063C,409,0.0,0.905,0.078,0.985,0.48200000000000004,2018,1,0.0,0.0,1.0,0.0,0.0
627,15016299025063C,426,0.019,0.878,0.085,0.932,0.5770000000000001,2017,1,0.0,0.0,1.0,0.0,0.0
628,15016299025064C,211,0.0,0.23199999999999998,0.6970000000000001,0.986,0.345,2021,1,0.1,0.1,0.0,0.8,0.95
629,15016299025064C,209,0.033,0.254,0.713,0.722,0.426,2019,1,0.0,0.0,1.0,0.0,0.0
630,15016299025064C,209,0.0,0.278,0.684,0.976,0.56,2018,1,0.0,0.0,1.0,0.0,0.0
631,15016299025064C,208,0.013999999999999999,0.337,0.62,0.986,0.452,2017,1,0.0,0.0,1.0,0.0,0.0
632,15016299025065C,187,0.0,0.0,0.914,1.0,0.316,2021,1,0.1,0.2,0.0,0.7,0.9
633,15016299025065C,219,0.0,0.105,0.8859999999999999,0.8490000000000001,0.45299999999999996,2019,1,0.0,0.0,1.0,0.0,0.0
634,15016299025065C,231,0.0,0.055999999999999994,0.935,0.987,0.48100000000000004,2018,1,0.0,0.0,1.0,0.0,0.0
635,15016299025065C,216,0.009000000000000001,0.083,0.907,0.991,0.45399999999999996,2017,1,0.0,0.0,1.0,0.0,0.0
636,15016299025066C,97,0.0,0.856,0.124,0.8759999999999999,0.14800000000000002,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
637,15016299025066C,101,0.0,0.8420000000000001,0.139,0.8909999999999999,0.414,2019,1,0.0,0.0,1.0,0.0,0.0
638,15016299025066C,101,0.0,0.8320000000000001,0.158,0.9309999999999999,0.495,2018,1,0.0,0.0,1.0,0.0,0.0
639,15016299025066C,126,0.0,0.9129999999999999,0.079,0.968,0.381,2017,1,0.0,0.0,1.0,0.0,0.0
640,15016299025067C,323,0.0,0.882,0.105,1.0,0.045,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
641,15016299025067C,304,0.0,0.9570000000000001,0.036000000000000004,0.9840000000000001,0.159,2019,1,0.0,0.0,1.0,0.0,0.0
642,15016299025067C,344,0.0,0.9420000000000001,0.052000000000000005,0.997,0.061,2018,1,0.0,0.0,1.0,0.0,0.0
643,15016299025067C,329,0.0,0.9420000000000001,0.055,0.997,0.043,2017,1,0.0,0.0,1.0,0.0,0.0
644,15016299025068C,190,0.095,0.295,0.516,0.9,0.135,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
645,15016299025068C,218,0.087,0.317,0.45,0.784,0.37,2019,1,0.0,0.0,1.0,0.0,0.0
646,15016299025068C,221,0.095,0.312,0.489,0.873,0.39799999999999996,2018,1,0.0,0.0,1.0,0.0,0.0
647,15016299025068C,205,0.08800000000000001,0.337,0.522,0.873,0.556,2017,1,0.0,0.0,1.0,0.0,0.0
648,15016299025070C,129,0.0,0.605,0.364,0.961,0.242,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
649,15016299025070C,172,0.006,0.61,0.37200000000000005,0.8370000000000001,0.39899999999999997,2019,1,0.0,0.0,1.0,0.0,0.0
650,15016299025070C,129,0.0,0.8059999999999999,0.171,0.9690000000000001,0.48100000000000004,2018,1,0.0,0.0,1.0,0.0,0.0
651,15016299025070C,153,0.006999999999999999,0.83,0.157,0.9740000000000001,0.536,2017,1,0.0,0.0,1.0,0.0,0.0
652,15016299025071C,115,0.0,0.696,0.278,0.9740000000000001,0.115,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
653,15016299025071C,155,0.013000000000000001,0.6709999999999999,0.316,0.9229999999999999,0.301,2019,1,0.0,0.0,1.0,0.0,0.0
654,15016299025071C,95,0.0,0.758,0.242,0.9790000000000001,0.632,2018,1,0.0,0.0,1.0,0.0,0.0
655,15016299025071C,122,0.0,0.795,0.205,1.0,0.5660000000000001,2017,1,0.0,0.0,1.0,0.0,0.0
656,15016299025072C,105,0.0,0.924,0.0,0.914,0.233,2021,1,0.1,0.0,0.0,0.9,1.0
657,15016299025072C,219,0.005,0.9590000000000001,0.032,0.831,0.47200000000000003,2019,1,0.0,0.0,1.0,0.0,0.0
658,15016299025072C,231,0.0,0.9179999999999999,0.065,0.9740000000000001,0.359,2018,1,0.0,0.0,1.0,0.0,0.0
659,15016299025072C,257,0.012,0.9259999999999999,0.051,0.996,0.494,2017,1,0.0,0.0,1.0,0.0,0.0
660,15016299025073C,180,0.0,0.972,0.0,0.983,0.319,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
661,15016299025073C,174,0.0,0.9890000000000001,0.011000000000000001,0.937,0.42100000000000004,2019,1,0.0,0.0,1.0,0.0,0.0
662,15016299025073C,164,0.0,0.9940000000000001,0.0,0.7929999999999999,0.47,2018,1,0.0,0.0,1.0,0.0,0.0
663,15016299025073C,204,0.0,0.98,0.01,0.99,0.284,2017,1,0.0,0.0,1.0,0.0,0.0
664,15016299025074C,298,0.0,0.0,0.95,0.9129999999999999,0.0,2021,1,0.0,0.0909090909090909,0.0,0.9090909090909092,0.9545454545454546
665,15016299025074C,328,0.015,0.021,0.948,0.945,0.10099999999999999,2019,1,0.0,0.0,1.0,0.0,0.0
666,15016299025074C,364,0.0,0.027000000000000003,0.948,0.953,0.047,2018,1,0.0,0.0,1.0,0.0,0.0
667,15016299025074C,420,0.012,0.026000000000000002,0.95,0.9670000000000001,0.031,2017,1,0.0,0.0,1.0,0.0,0.0
668,150162990250763,386,0.0,0.9740000000000001,0.0,0.9329999999999999,0.023,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
669,150162990250763,449,0.0,0.98,0.018000000000000002,0.857,0.076,2019,0,0.0,0.0,1.0,0.0,0.0
670,150162990250763,516,0.0,0.986,0.0,0.9690000000000001,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
671,150162990250763,625,0.002,0.99,0.006,0.9840000000000001,0.002,2017,0,0.0,0.0,1.0,0.0,0.0
672,150162990250764,2209,0.263,0.18600000000000003,0.28300000000000003,0.364,0.004,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
673,150162990250764,2208,0.28300000000000003,0.20600000000000002,0.294,0.37799999999999995,0.011000000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
674,150162990250764,2157,0.281,0.214,0.3,0.405,0.001,2018,0,0.0,0.0,1.0,0.0,0.0
675,150162990250764,2114,0.29,0.22899999999999998,0.28300000000000003,0.431,0.001,2017,0,0.0,0.0,1.0,0.0,0.0
676,150162990250767,1700,0.015,0.025,0.9440000000000001,0.9159999999999999,0.017,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
677,150162990250767,1702,0.006,0.031,0.9420000000000001,0.7190000000000001,0.059000000000000004,2019,0,0.0,0.0,1.0,0.0,0.0
678,150162990250767,1743,0.006,0.033,0.9470000000000001,0.963,0.02,2018,0,0.0,0.0,1.0,0.0,0.0
679,150162990250767,1589,0.006,0.028999999999999998,0.9440000000000001,0.9670000000000001,0.016,2017,0,0.0,0.0,1.0,0.0,0.0
680,150162990250772,819,0.315,0.48200000000000004,0.18600000000000003,0.49,0.016,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
681,150162990250772,761,0.355,0.43799999999999994,0.17600000000000002,0.39799999999999996,0.012,2019,0,0.0,0.0,1.0,0.0,0.0
682,150162990250772,718,0.37200000000000005,0.414,0.18100000000000002,0.40299999999999997,0.004,2018,0,0.0,0.0,1.0,0.0,0.0
683,150162990250772,718,0.358,0.41600000000000004,0.19399999999999998,0.45,0.004,2017,0,0.0,0.0,1.0,0.0,0.0
684,150162990250779,1019,0.038,0.02,0.9259999999999999,0.769,0.004,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
685,150162990250779,1008,0.028999999999999998,0.018000000000000002,0.9390000000000001,0.8170000000000001,0.035,2019,0,0.0,0.0,1.0,0.0,0.0
686,150162990250779,967,0.026000000000000002,0.017,0.938,0.863,0.003,2018,0,0.0,0.0,1.0,0.0,0.0
687,150162990250779,887,0.021,0.01,0.9490000000000001,0.912,0.008,2017,0,0.0,0.0,1.0,0.0,0.0
688,150162990250788,983,0.0,0.767,0.21,0.622,0.006,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
689,150162990250788,986,0.008,0.8009999999999999,0.182,0.6759999999999999,0.027999999999999997,2019,0,0.0,0.0,1.0,0.0,0.0
690,150162990250788,962,0.0,0.795,0.184,0.718,0.004,2018,0,0.0,0.0,1.0,0.0,0.0
691,150162990250788,921,0.006999999999999999,0.821,0.16,0.735,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
692,150162990250794,1058,0.312,0.055,0.304,0.401,0.005,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
693,150162990250794,1090,0.26899999999999996,0.075,0.298,0.44,0.002,2019,0,0.0,0.0,1.0,0.0,0.0
694,150162990250794,1061,0.293,0.073,0.298,0.44299999999999995,0.001,2018,0,0.0,0.0,1.0,0.0,0.0
695,150162990250794,1069,0.301,0.083,0.287,0.415,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
696,150162990250795,280,0.0,0.614,0.34299999999999997,0.8140000000000001,0.008,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
697,150162990250795,299,0.013000000000000001,0.629,0.348,0.7390000000000001,0.006999999999999999,2019,0,0.0,0.0,1.0,0.0,0.0
698,150162990250795,309,0.0,0.647,0.32,0.919,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
699,150162990250795,292,0.013999999999999999,0.705,0.271,0.945,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
700,150162990250796,1216,0.442,0.1,0.21600000000000003,0.29600000000000004,0.002,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
701,150162990250796,1153,0.436,0.10800000000000001,0.223,0.31,0.004,2019,0,0.0,0.0,1.0,0.0,0.0
702,150162990250796,1073,0.434,0.11,0.22,0.316,0.001,2018,0,0.0,0.0,1.0,0.0,0.0
703,150162990250796,978,0.429,0.127,0.222,0.332,0.001,2017,0,0.0,0.0,1.0,0.0,0.0
704,15016299025079C,540,0.024,0.043,0.92,0.82,0.025,2021,1,0.0,0.2727272727272727,0.0,0.7272727272727273,0.8636363636363636
705,15016299025079C,640,0.016,0.027000000000000003,0.9440000000000001,0.6629999999999999,0.026000000000000002,2019,1,0.0,0.0,1.0,0.0,0.0
706,15016299025079C,489,0.0,0.02,0.9390000000000001,0.965,0.027000000000000003,2018,1,0.0,0.0,1.0,0.0,0.0
707,15016299025079C,335,0.027000000000000003,0.015,0.937,0.9640000000000001,0.003,2017,1,0.0,0.0,1.0,0.0,0.0
708,150162990250803,578,0.024,0.14400000000000002,0.789,0.888,0.004,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
709,150162990250803,545,0.009000000000000001,0.156,0.8059999999999999,0.8859999999999999,0.006,2019,0,0.0,0.0,1.0,0.0,0.0
710,150162990250803,532,0.0,0.171,0.8029999999999999,0.9420000000000001,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
711,150162990250803,540,0.006,0.222,0.754,0.9590000000000001,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
712,150162990250818,97,0.0,0.0,0.99,0.9690000000000001,0.023,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
713,150162990250818,127,0.024,0.0,0.961,0.929,0.122,2019,0,0.0,0.0,1.0,0.0,0.0
714,150162990250818,131,0.0,0.0,0.977,0.9620000000000001,0.046,2018,0,0.0,0.0,1.0,0.0,0.0
715,150162990250818,158,0.013000000000000001,0.006,0.975,0.924,0.099,2017,0,0.0,0.0,1.0,0.0,0.0
716,150162990250820,572,0.163,0.054000000000000006,0.72,0.816,0.004,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
717,150162990250820,559,0.19699999999999998,0.102,0.639,0.8,0.033,2019,0,0.0,0.0,1.0,0.0,0.0
718,150162990250820,542,0.19699999999999998,0.12,0.616,0.8320000000000001,0.004,2018,0,0.0,0.0,1.0,0.0,0.0
719,150162990250820,547,0.21,0.14400000000000002,0.583,0.812,0.016,2017,0,0.0,0.0,1.0,0.0,0.0
720,150162990250824,209,0.0,0.799,0.182,0.9670000000000001,0.077,2021,0,0.0909090909090909,0.4545454545454545,0.0,0.4545454545454545,0.7727272727272727
721,150162990250824,250,0.004,0.8,0.184,0.86,0.11199999999999999,2019,0,0.0,0.0,1.0,0.0,0.0
722,150162990250824,294,0.0,0.782,0.21100000000000002,0.935,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
723,150162990250824,310,0.0,0.7390000000000001,0.255,0.971,0.026000000000000002,2017,0,0.0,0.0,1.0,0.0,0.0
724,150162990250825,1039,0.01,0.191,0.7909999999999999,0.903,0.023,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
725,150162990250825,991,0.01,0.171,0.809,0.8859999999999999,0.066,2019,0,0.0,0.0,1.0,0.0,0.0
726,150162990250825,968,0.011000000000000001,0.158,0.815,0.9520000000000001,0.013000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
727,150162990250825,959,0.009000000000000001,0.141,0.8390000000000001,0.9590000000000001,0.009000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
728,150162990250826,243,0.0,0.914,0.07,0.971,0.0,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
729,150162990250826,343,0.012,0.9209999999999999,0.061,0.9390000000000001,0.043,2019,0,0.0,0.0,1.0,0.0,0.0
730,150162990250826,381,0.0,0.929,0.057999999999999996,0.992,0.01,2018,0,0.0,0.0,1.0,0.0,0.0
731,150162990250826,413,0.002,0.932,0.061,0.99,0.012,2017,0,0.0,0.0,1.0,0.0,0.0
732,150162990250827,517,0.0,0.975,0.021,0.965,0.006999999999999999,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
733,150162990250827,516,0.0,0.9670000000000001,0.031,0.764,0.017,2019,0,0.0,0.0,1.0,0.0,0.0
734,150162990250827,542,0.0,0.9740000000000001,0.024,0.8340000000000001,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
735,150162990250827,540,0.0,0.9740000000000001,0.024,0.909,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
736,150162990250828,446,0.11199999999999999,0.047,0.7829999999999999,0.7829999999999999,0.0,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
737,150162990250828,458,0.083,0.076,0.769,0.865,0.034,2019,0,0.0,0.0,1.0,0.0,0.0
738,150162990250828,555,0.085,0.095,0.7440000000000001,0.897,0.002,2018,0,0.0,0.0,1.0,0.0,0.0
739,150162990250828,571,0.086,0.11,0.736,0.877,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
740,150162990250829,103,0.0,0.583,0.223,0.903,0.018000000000000002,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
741,150162990250829,160,0.025,0.7440000000000001,0.156,0.9059999999999999,0.04,2019,0,0.0,0.0,1.0,0.0,0.0
742,150162990250829,241,0.0,0.8009999999999999,0.13699999999999998,0.946,0.008,2018,0,0.0,0.0,1.0,0.0,0.0
743,150162990250829,299,0.023,0.8190000000000001,0.134,0.963,0.017,2017,0,0.0,0.0,1.0,0.0,0.0
744,15016299025082C,909,0.18600000000000003,0.059000000000000004,0.583,0.777,0.006999999999999999,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
745,15016299025082C,920,0.166,0.065,0.562,0.772,0.019,2019,1,0.0,0.0,1.0,0.0,0.0
746,15016299025082C,917,0.209,0.065,0.532,0.79,0.002,2018,1,0.0,0.0,1.0,0.0,0.0
747,15016299025082C,906,0.195,0.067,0.541,0.8079999999999999,0.002,2017,1,0.0,0.0,1.0,0.0,0.0
748,150162990250830,346,0.0,0.0,0.951,0.965,0.021,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
749,150162990250830,353,0.008,0.048,0.929,0.966,0.071,2019,0,0.0,0.0,1.0,0.0,0.0
750,150162990250830,354,0.0,0.065,0.907,0.963,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
751,150162990250830,339,0.009000000000000001,0.086,0.9059999999999999,0.9790000000000001,0.006,2017,0,0.0,0.0,1.0,0.0,0.0
752,150162990250831,49,0.0,0.9179999999999999,0.0,0.9179999999999999,0.021,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
753,150162990250831,61,0.0,0.951,0.049,0.852,0.099,2019,0,0.0,0.0,1.0,0.0,0.0
754,150162990250831,101,0.0,0.96,0.0,0.97,0.08900000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
755,150162990250831,167,0.0,0.958,0.036000000000000004,0.982,0.078,2017,0,0.0,0.0,1.0,0.0,0.0
756,150162990250832,158,0.095,0.373,0.46799999999999997,0.627,0.0,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
757,150162990250832,171,0.057999999999999996,0.287,0.585,0.725,0.006,2019,0,0.0,0.0,1.0,0.0,0.0
758,150162990250832,193,0.09300000000000001,0.337,0.461,0.71,0.005,2018,0,0.0,0.0,1.0,0.0,0.0
759,150162990250832,196,0.11199999999999999,0.36700000000000005,0.434,0.7140000000000001,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
760,150162990250833,1396,0.038,0.672,0.27399999999999997,0.636,0.003,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
761,150162990250833,1361,0.027999999999999997,0.71,0.244,0.639,0.004,2019,0,0.0,0.0,1.0,0.0,0.0
762,150162990250833,1325,0.026000000000000002,0.708,0.245,0.6729999999999999,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
763,150162990250833,1292,0.019,0.715,0.244,0.672,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
764,150162990250834,85,0.0,0.929,0.0,0.976,0.013999999999999999,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
765,150162990250834,216,0.0,0.972,0.023,0.718,0.035,2019,0,0.0,0.0,1.0,0.0,0.0
766,150162990250834,321,0.0,0.956,0.031,0.953,0.019,2018,0,0.0,0.0,1.0,0.0,0.0
767,150162990250834,371,0.0,0.976,0.019,0.946,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
768,150162990250835,334,0.0,0.135,0.856,0.922,0.04,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
769,150162990250835,300,0.006999999999999999,0.11699999999999999,0.873,0.953,0.081,2019,0,0.0,0.0,1.0,0.0,0.0
770,150162990250835,285,0.0,0.105,0.884,0.9790000000000001,0.013999999999999999,2018,0,0.0,0.0,1.0,0.0,0.0
771,150162990250835,306,0.006999999999999999,0.147,0.84,0.961,0.02,2017,0,0.0,0.0,1.0,0.0,0.0
772,150162990250836,223,0.0,0.193,0.789,0.96,0.024,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
773,150162990250836,220,0.009000000000000001,0.155,0.836,0.955,0.10800000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
774,150162990250836,223,0.0,0.121,0.865,0.991,0.094,2018,0,0.0,0.0,1.0,0.0,0.0
775,150162990250836,257,0.004,0.156,0.8290000000000001,0.953,0.024,2017,0,0.0,0.0,1.0,0.0,0.0
776,150162990250837,398,0.0,0.03,0.9670000000000001,0.9470000000000001,0.028999999999999998,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
777,150162990250837,407,0.002,0.006999999999999999,0.988,0.958,0.013999999999999999,2019,0,0.0,0.0,1.0,0.0,0.0
778,150162990250837,417,0.0,0.0,0.983,0.9570000000000001,0.005,2018,0,0.0,0.0,1.0,0.0,0.0
779,150162990250837,409,0.006999999999999999,0.015,0.973,0.951,0.005,2017,0,0.0,0.0,1.0,0.0,0.0
780,15016299025083C,199,0.0,0.995,0.0,0.884,0.022000000000000002,2021,1,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
781,15016299025083C,346,0.0,0.997,0.003,0.925,0.04,2019,1,0.0,0.0,1.0,0.0,0.0
782,15016299025083C,415,0.0,0.99,0.0,0.93,0.0,2018,1,0.0,0.0,1.0,0.0,0.0
783,15016299025083C,425,0.0,0.993,0.005,0.9440000000000001,0.002,2017,1,0.0,0.0,1.0,0.0,0.0
784,150162990250841,232,0.0,0.9309999999999999,0.055999999999999994,0.983,0.034,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
785,150162990250841,218,0.0,0.972,0.023,0.968,0.055,2019,0,0.0,0.0,1.0,0.0,0.0
786,150162990250841,261,0.0,0.981,0.0,0.9890000000000001,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
787,150162990250841,289,0.0,0.993,0.003,0.997,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
788,150162990250844,233,0.0,0.966,0.0,0.953,0.057,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
789,150162990250844,195,0.005,0.9740000000000001,0.01,0.938,0.159,2019,0,0.0,0.0,1.0,0.0,0.0
790,150162990250844,214,0.0,0.963,0.0,0.991,0.037000000000000005,2018,0,0.0,0.0,1.0,0.0,0.0
791,150162990250844,299,0.0,0.963,0.033,0.983,0.03,2017,0,0.0,0.0,1.0,0.0,0.0
792,150162990250847,220,0.0,0.7859999999999999,0.195,0.9590000000000001,0.092,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
793,150162990250847,223,0.018000000000000002,0.8390000000000001,0.139,0.9279999999999999,0.168,2019,0,0.0,0.0,1.0,0.0,0.0
794,150162990250847,276,0.0,0.8370000000000001,0.159,0.986,0.04,2018,0,0.0,0.0,1.0,0.0,0.0
795,150162990250847,379,0.0,0.828,0.16899999999999998,0.987,0.034,2017,0,0.0,0.0,1.0,0.0,0.0
796,150162990250848,193,0.073,0.435,0.47200000000000003,0.8809999999999999,0.006,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
797,150162990250848,195,0.08199999999999999,0.415,0.467,0.872,0.049,2019,0,0.0,0.0,1.0,0.0,0.0
798,150162990250848,261,0.10300000000000001,0.444,0.406,0.8740000000000001,0.004,2018,0,0.0,0.0,1.0,0.0,0.0
799,150162990250848,332,0.084,0.44299999999999995,0.434,0.9009999999999999,0.006,2017,0,0.0,0.0,1.0,0.0,0.0
800,150162990250849,330,0.133,0.182,0.636,0.748,0.003,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
801,150162990250849,318,0.10400000000000001,0.192,0.6729999999999999,0.745,0.025,2019,0,0.0,0.0,1.0,0.0,0.0
802,150162990250849,311,0.096,0.158,0.701,0.8490000000000001,0.006,2018,0,0.0,0.0,1.0,0.0,0.0
803,150162990250849,330,0.079,0.17300000000000001,0.7090000000000001,0.812,0.009000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
804,15016299025084C,327,0.0,0.988,0.0,0.997,0.027999999999999997,2021,1,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
805,15016299025084C,372,0.003,0.987,0.011000000000000001,0.968,0.011000000000000001,2019,1,0.0,0.0,1.0,0.0,0.0
806,15016299025084C,353,0.0,0.9940000000000001,0.0,0.983,0.003,2018,1,0.0,0.0,1.0,0.0,0.0
807,15016299025084C,377,0.0,0.995,0.003,0.973,0.003,2017,1,0.0,0.0,1.0,0.0,0.0
808,150162990250850,374,0.0,0.802,0.17600000000000002,0.9329999999999999,0.009000000000000001,2021,0,0.0909090909090909,0.3636363636363636,0.0,0.5454545454545454,0.8181818181818181
809,150162990250850,272,0.022000000000000002,0.8009999999999999,0.165,0.893,0.019,2019,0,0.0,0.0,1.0,0.0,0.0
810,150162990250850,241,0.0,0.768,0.187,0.925,0.008,2018,0,0.0,0.0,1.0,0.0,0.0
811,150162990250850,272,0.026000000000000002,0.754,0.20600000000000002,0.9259999999999999,0.011000000000000001,2017,0,0.0,0.0,1.0,0.0,0.0
812,150162990250851,613,0.179,0.318,0.39299999999999996,0.46799999999999997,0.012,2021,0,0.0909090909090909,0.0,0.0,0.9090909090909092,1.0
813,150162990250851,611,0.198,0.337,0.35200000000000004,0.37,0.013000000000000001,2019,0,0.0,0.0,1.0,0.0,0.0
814,150162990250851,612,0.193,0.382,0.327,0.449,0.011000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
815,150162990250851,601,0.175,0.44799999999999995,0.285,0.552,0.002,2017,0,0.0,0.0,1.0,0.0,0.0
816,150162990250855,632,0.11199999999999999,0.462,0.369,0.72,0.003,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
817,150162990250855,594,0.126,0.43799999999999994,0.37200000000000005,0.636,0.027999999999999997,2019,0,0.0,0.0,1.0,0.0,0.0
818,150162990250855,890,0.228,0.366,0.326,0.522,0.0,2018,0,0.0,0.0,1.0,0.0,0.0
819,150162990250855,715,0.23600000000000002,0.348,0.33,0.531,0.0,2017,0,0.0,0.0,1.0,0.0,0.0
820,150162990250856,107,0.0,0.981,0.0,0.935,0.0,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
821,150162990250856,177,0.0,0.972,0.023,0.9440000000000001,0.023,2019,0,0.0,0.0,1.0,0.0,0.0
822,150162990250856,231,0.0,0.9740000000000001,0.0,0.9740000000000001,0.013000000000000001,2018,0,0.0,0.0,1.0,0.0,0.0
823,150162990250856,234,0.004,0.9790000000000001,0.009000000000000001,0.9570000000000001,0.004,2017,0,0.0,0.0,1.0,0.0,0.0
824,150162990250857,1253,0.019,0.45399999999999996,0.436,0.7140000000000001,0.003,2021,0,0.0909090909090909,0.2727272727272727,0.0,0.6363636363636364,0.8636363636363636
