,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
727,332100011525,2019,0.0,73,0.0,0.0,0.0,882,68.0272,27.6644,22.449,19.2744,25.0567
728,332100011540,2019,0.0,68,0.0,0.0,0.0,814,85.0123,15.8477,28.1327,26.9042,26.7813
729,332100011559,2019,0.0,68,0.0,0.0,0.0,110,79.0909,9.0909,35.4545,47.2727,7.2727
730,332100011572,2019,0.0,0,0.0,0.0,0.0,2,50.0,100.0,0.0,0.0,0.0
731,332100011620,2019,0.0,34,0.0,0.0,0.0,108,87.963,15.7407,65.7407,15.7407,0.9259
732,332100011690,2019,0.0,80,0.0,0.0,0.0,226,82.7434,38.0531,3.5398,29.2035,27.8761
733,332100011728,2019,0.0,31,0.0,0.0,0.0,32,84.375,25.0,56.25,15.625,3.125
734,332100860949,2019,0.0,78,0.0,0.0,0.0,103,91.2621,8.7379,46.6019,36.8932,4.8544
735,332200011405,2019,0.0,71,0.0,0.0,0.0,628,76.5924,14.6497,43.7898,15.9236,22.4522
736,332200011425,2019,0.0,70,0.0,0.0,0.0,1589,77.4072,46.1296,14.7262,19.1315,19.3833
737,332200011535,2019,0.0,82,0.0,0.0,0.0,135,52.5926,50.3704,5.9259,15.5556,27.4074
738,332200011555,2019,0.0,66,0.0,0.0,0.0,145,77.931,2.069,69.6552,13.7931,8.9655
739,332200011611,2019,0.0,56,0.0,0.0,0.0,167,87.4251,28.7425,34.7305,17.9641,17.9641
740,332200011630,2019,0.0,53,0.0,0.0,0.0,36,77.7778,30.5556,25.0,36.1111,5.5556
741,332200861051,2019,0.0,46,0.0,0.0,0.0,116,75.0,1.7241,87.069,11.2069,0.0
742,332200861053,2019,0.0,70,0.0,0.0,0.0,123,85.3659,2.439,82.1138,7.3171,1.626
743,332300010514,2019,0.0,58,0.0,0.0,0.0,55,90.9091,0.0,90.9091,7.2727,0.0
744,332300011493,2019,0.0,43,0.0,0.0,0.0,138,91.3043,2.1739,78.2609,15.2174,1.4493
745,332300011643,2019,0.0,33,0.0,0.0,0.0,40,85.0,0.0,77.5,17.5,0.0
746,332300011644,2019,0.0,82,0.0,0.0,0.0,108,74.0741,0.0,87.963,9.2593,0.9259
747,332300011647,2019,0.0,60,0.0,0.0,0.0,20,95.0,0.0,90.0,10.0,0.0
748,332300011697,2019,0.0,32,0.0,0.0,0.0,117,92.3077,4.2735,76.0684,16.2393,3.4188
749,332300860912,2019,0.0,86,0.0,0.0,0.0,125,80.0,0.0,80.0,17.6,1.6
750,332300860941,2019,0.0,67,0.0,0.0,0.0,168,79.7619,0.0,86.9048,6.5476,0.5952
751,333200010564,2019,0.0,38,0.0,0.0,0.0,61,85.2459,0.0,29.5082,70.4918,0.0
752,333200011168,2019,0.0,80,0.0,0.0,0.0,66,86.3636,3.0303,43.9394,45.4545,3.0303
753,333200011403,2019,0.0,33,0.0,0.0,0.0,172,93.6047,4.6512,15.1163,75.5814,4.0698
754,333200011545,2019,0.0,47,0.0,0.0,0.0,255,87.451,1.9608,8.6275,88.6275,0.3922
755,333200011549,2019,0.0,32,0.0,0.0,0.0,199,76.8844,4.0201,16.5829,76.3819,2.0101
756,333200011552,2019,0.0,43,0.0,0.0,0.0,184,97.2826,1.087,23.913,74.4565,0.5435
757,333200011554,2019,0.0,88,0.0,0.0,0.0,121,85.9504,7.438,7.438,79.3388,5.7851
758,333200011556,2019,0.0,30,0.0,0.0,0.0,205,96.5854,1.9512,17.561,77.561,2.439
760,342400011236,2019,0.0,45,0.0,0.0,0.0,137,93.4307,3.6496,5.1095,75.1825,16.0584
761,342400011264,2019,0.0,87,0.0,0.0,0.0,202,83.1683,14.3564,4.4554,52.9703,20.7921
762,342400011267,2019,0.0,60,0.0,0.0,0.0,191,80.1047,9.9476,8.9005,62.8272,15.7068
763,342400011293,2019,0.0,79,0.0,0.0,0.0,191,84.2932,6.2827,2.0942,71.2042,15.1832
764,342400011296,2019,0.0,70,0.0,0.0,0.0,197,87.3096,0.0,0.0,98.9848,0.0
765,342400011299,2019,0.0,84,0.0,0.0,0.0,49,46.9388,38.7755,18.3673,22.449,18.3673
766,342400011455,2019,0.0,60,0.0,0.0,0.0,457,76.3676,5.6893,5.4705,59.2998,27.7899
767,342400011485,2019,0.0,49,0.0,0.0,0.0,729,70.5075,15.2263,4.5267,69.1358,8.0933
768,342400011550,2019,0.0,75,0.0,0.0,0.0,243,74.8971,4.5267,5.3498,78.6008,8.642
769,342400011560,2019,0.0,74,0.0,0.0,0.0,194,79.3814,13.4021,7.2165,58.2474,20.1031
770,342400011585,2019,0.0,89,0.0,0.0,0.0,305,65.9016,22.2951,2.2951,53.7705,14.4262
771,342400011600,2019,0.0,71,0.0,0.0,0.0,676,86.0947,3.9941,5.0296,83.432,7.1006
772,342400011610,2019,0.0,85,0.0,0.0,0.0,313,64.5367,8.9457,4.4728,54.3131,28.754
773,342400011744,2019,0.0,68,0.0,0.0,0.0,38,81.5789,2.6316,15.7895,76.3158,2.6316
774,342500011240,2019,0.0,70,0.0,0.0,0.0,216,75.0,6.9444,12.963,66.2037,11.5741
775,342500011241,2019,0.0,86,0.0,0.0,0.0,145,79.3103,4.8276,8.2759,26.2069,55.1724
776,342500011252,2019,0.0,82,0.0,0.0,0.0,190,53.1579,15.2632,17.3684,24.7368,38.9474
777,342500011263,2019,0.0,38,0.0,0.0,0.0,170,93.5294,4.7059,1.1765,60.5882,33.5294
778,342500011281,2019,0.0,84,0.0,0.0,0.0,173,83.237,1.7341,9.8266,21.3873,64.7399
779,342500011285,2019,0.0,77,0.0,0.0,0.0,167,61.0778,34.7305,6.5868,37.1257,16.7665
780,342500011425,2019,0.0,59,0.0,0.0,0.0,1412,75.2125,5.949,19.4051,44.9717,27.2663
781,342500011460,2019,0.0,48,0.0,0.0,0.0,705,80.5674,2.8369,17.0213,65.8156,12.1986
782,342500011525,2019,0.0,100,0.0,0.0,0.0,46,43.4783,19.5652,2.1739,17.3913,30.4348
783,342500011540,2019,0.0,47,0.0,0.0,0.0,59,77.9661,5.0847,20.339,66.1017,8.4746
784,342500011670,2019,0.0,84,0.0,0.0,0.0,210,80.4762,15.2381,15.2381,37.619,30.4762
785,342500011792,2019,0.0,56,0.0,0.0,0.0,43,83.7209,6.9767,51.1628,30.2326,9.3023
786,342600011315,2019,0.0,50,0.0,0.0,0.0,195,68.2051,3.0769,54.359,12.3077,20.5128
787,342600011415,2019,0.0,66,0.0,0.0,0.0,757,70.1453,12.2853,29.4584,26.0238,29.9868
788,342600011430,2019,0.0,89,0.0,0.0,0.0,827,74.4861,13.0593,8.4643,23.2164,54.4135
789,342600011435,2019,0.0,52,0.0,0.0,0.0,483,76.8116,2.4845,47.205,20.0828,25.6729
790,342600011495,2019,0.0,71,0.0,0.0,0.0,941,71.8385,19.4474,17.8533,32.9437,26.1424
791,342600011566,2019,0.0,45,0.0,0.0,0.0,420,56.9048,6.6667,51.4286,15.4762,19.7619
792,342700010314,2019,0.0,36,0.0,0.0,0.0,225,67.5556,4.0,31.5556,28.0,25.3333
793,342700010323,2019,0.0,96,0.0,0.0,0.0,265,50.566,41.1321,12.8302,20.3774,24.9057
794,342700011260,2019,0.0,27,0.0,0.0,0.0,141,76.5957,0.7092,51.0638,44.6809,1.4184
795,342700011261,2019,0.0,63,0.0,0.0,0.0,93,65.5914,2.1505,69.8925,16.129,6.4516
796,342700011262,2019,0.0,64,0.0,0.0,0.0,379,73.0871,12.6649,41.4248,35.6201,8.971
797,342700011302,2019,0.0,56,0.0,0.0,0.0,241,70.5394,4.1494,43.1535,46.888,2.9046
798,342700011308,2019,0.0,87,0.0,0.0,0.0,205,74.1463,26.3415,6.8293,35.6098,27.3171
799,342700011309,2019,0.0,36,0.0,0.0,0.0,205,79.5122,4.3902,40.0,49.7561,2.9268
800,342700011324,2019,0.0,36,0.0,0.0,0.0,121,88.4298,9.0909,49.5868,38.0165,1.6529
801,342700011334,2019,0.0,34,0.0,0.0,0.0,264,73.1061,5.6818,17.803,40.9091,26.5152
802,342700011351,2019,0.0,46,0.0,0.0,0.0,132,85.6061,5.303,57.5758,34.0909,1.5152
803,342700011400,2019,0.0,63,0.0,0.0,0.0,179,77.095,1.676,69.2737,13.4078,10.6145
804,342700011475,2019,0.0,59,0.0,0.0,0.0,629,80.4452,3.6566,14.9444,46.7409,28.1399
805,342700011480,2019,0.0,65,0.0,0.0,0.0,900,79.5556,2.4444,26.6667,28.2222,39.2222
806,342700011650,2019,0.0,86,0.0,0.0,0.0,267,64.794,12.7341,8.2397,40.0749,23.221
807,342700861054,2019,0.0,50,0.0,0.0,0.0,194,79.8969,0.0,75.2577,13.9175,5.6701
808,342800011167,2019,0.0,53,0.0,0.0,0.0,295,70.8475,14.2373,17.6271,43.3898,17.9661
809,342800011284,2019,0.0,72,0.0,0.0,0.0,126,68.254,0.0,52.381,8.7302,21.4286
810,342800011310,2019,0.0,61,0.0,0.0,0.0,150,87.3333,0.6667,36.0,16.0,31.3333
811,342800011325,2019,0.0,65,0.0,0.0,0.0,130,76.9231,3.8462,46.1538,28.4615,13.0769
812,342800011328,2019,0.0,88,0.0,0.0,0.0,120,76.6667,2.5,43.3333,26.6667,15.8333
813,342800011350,2019,0.0,64,0.0,0.0,0.0,177,77.9661,2.8249,44.0678,15.2542,31.0734
814,342800011440,2019,0.0,65,0.0,0.0,0.0,1127,81.2777,25.732,8.7844,43.9219,18.2786
815,342800011505,2019,0.0,61,0.0,0.0,0.0,1118,84.7943,2.7728,28.712,34.7048,29.1592
816,342800011620,2019,0.0,79,0.0,0.0,0.0,354,74.2938,4.8023,24.2938,27.9661,36.7232
817,342800011680,2019,0.0,82,0.0,0.0,0.0,129,44.186,5.4264,27.1318,10.0775,47.2868
818,342800011686,2019,0.0,65,0.0,0.0,0.0,326,63.4969,41.1043,3.9877,43.865,9.816
819,342800011687,2019,0.0,100,0.0,0.0,0.0,22,72.7273,9.0909,4.5455,9.0909,77.2727
820,342800011690,2019,0.0,34,0.0,0.0,0.0,244,67.2131,1.6393,61.0656,24.5902,8.1967
821,342800011896,2019,0.0,75,0.0,0.0,0.0,122,75.4098,0.0,51.6393,9.8361,32.7869
822,342900011248,2019,0.0,55,0.0,0.0,0.0,174,85.6322,1.7241,79.8851,9.1954,4.023
823,342900011259,2019,0.0,50,0.0,0.0,0.0,256,72.6562,1.5625,84.375,5.8594,5.4688
824,342900011265,2019,0.0,73,0.0,0.0,0.0,157,82.1656,2.5478,78.3439,8.2803,3.8217
825,342900011272,2019,0.0,35,0.0,0.0,0.0,175,76.0,0.5714,75.4286,13.1429,1.7143
826,342900011283,2019,0.0,65,0.0,0.0,0.0,226,75.6637,0.4425,92.0354,5.3097,1.7699
827,342900011313,2019,0.0,50,0.0,0.0,0.0,161,88.8199,2.4845,63.354,18.6335,9.3168
828,342900011326,2019,0.0,56,0.0,0.0,0.0,189,77.7778,1.0582,73.545,7.9365,15.3439
829,342900011327,2019,0.0,48,0.0,0.0,0.0,185,66.4865,0.5405,90.2703,3.2432,0.0
830,342900011492,2019,0.0,44,0.0,0.0,0.0,187,76.4706,1.6043,71.6578,9.0909,14.9733
831,342900011498,2019,0.0,61,0.0,0.0,0.0,238,85.2941,1.2605,72.6891,15.9664,5.8824
832,343000011258,2019,0.0,64,0.0,0.0,0.0,141,85.1064,8.5106,7.8014,63.1206,16.3121
833,343000011286,2019,0.0,76,0.0,0.0,0.0,155,81.2903,17.4194,9.6774,41.9355,30.9677
834,343000011301,2019,0.0,88,0.0,0.0,0.0,169,61.5385,17.1598,10.0592,61.5385,5.3254
835,343000011445,2019,0.0,58,0.0,0.0,0.0,1181,86.7062,11.7697,6.1812,52.1592,27.6037
836,343000011450,2019,0.0,54,0.0,0.0,0.0,978,84.2536,5.5215,10.3272,69.7342,12.7812
837,343000011501,2019,0.0,88,0.0,0.0,0.0,195,34.8718,30.7692,12.3077,31.2821,12.3077
838,343000011502,2019,0.0,47,0.0,0.0,0.0,415,76.3855,5.5422,13.012,65.0602,15.4217
839,343000011555,2019,0.0,77,0.0,0.0,0.0,285,88.0702,5.9649,1.0526,66.6667,25.2632
840,343000011575,2019,0.0,84,0.0,0.0,0.0,192,67.1875,29.1667,6.25,39.0625,25.0
841,343000011580,2019,0.0,88,0.0,0.0,0.0,109,42.2018,20.1835,3.6697,25.6881,44.9541
842,343000860822,2019,0.0,89,0.0,0.0,0.0,79,75.9494,3.7975,3.7975,72.1519,20.2532
843,353100011047,2019,0.0,93,0.0,0.0,0.0,103,50.4854,49.5146,11.6505,20.3883,17.4757
844,353100011064,2019,0.0,66,0.0,0.0,0.0,134,52.2388,52.2388,7.4627,24.6269,1.4925
845,353100011080,2019,0.0,61,0.0,0.0,0.0,226,43.8053,45.1327,24.3363,23.0088,7.0796
846,353100011440,2019,0.0,63,0.0,0.0,0.0,832,68.2692,47.1154,12.3798,31.4904,8.0529
847,353100011445,2019,0.0,45,0.0,0.0,0.0,672,77.381,17.7083,24.1071,49.5536,6.994
848,353100011450,2019,0.0,49,0.0,0.0,0.0,1074,77.0019,8.6592,37.6164,44.5996,4.7486
849,353100011455,2019,0.0,66,0.0,0.0,0.0,912,40.1316,79.386,1.6447,13.0482,4.6053
850,353100011460,2019,0.0,56,0.0,0.0,0.0,995,60.5025,42.3116,12.7638,32.0603,11.5578
851,353100011470,2019,0.0,53,0.0,0.0,0.0,38,78.9474,5.2632,23.6842,71.0526,0.0
852,353100011600,2019,0.0,65,0.0,0.0,0.0,274,80.292,17.5182,31.0219,47.8102,2.9197
853,353100011605,2019,0.0,100,0.0,0.0,0.0,89,48.3146,37.0787,0.0,6.7416,55.0562
854,353100860959,2019,0.0,65,0.0,0.0,0.0,74,63.5135,13.5135,37.8378,43.2432,4.0541
856,400301060006,2019,0.0,98,0.0,0.0,0.0,129,19.3798,86.8217,3.1008,1.5504,8.5271
857,400400010011,2019,0.0,73,0.0,0.0,0.0,334,60.1796,66.1677,15.8683,8.6826,0.8982
858,400601060006,2019,0.0,85,0.0,0.0,0.0,150,38.6667,92.6667,1.3333,4.0,0.6667
859,400701060010,2019,0.0,87,0.0,0.0,0.0,299,49.4983,81.9398,4.0134,1.3378,3.3445
860,400800010034,2019,0.0,54,0.0,0.0,0.0,513,83.0409,36.6472,43.4698,8.3821,1.5595
861,400900010011,2019,0.0,88,0.0,0.0,0.0,191,45.0262,91.623,1.0471,3.1414,1.5707
862,401001060001,2019,0.0,97,0.0,0.0,0.0,184,23.913,94.0217,1.087,2.1739,2.1739
863,401201060003,2019,0.0,83,0.0,0.0,0.0,84,47.619,89.2857,2.381,4.7619,1.1905
864,401301040003,2019,0.0,98,0.0,0.0,0.0,60,46.6667,95.0,0.0,3.3333,0.0
865,401501060003,2019,0.0,92,0.0,0.0,0.0,111,41.4414,92.7928,0.9009,1.8018,0.0
866,410401060005,2019,0.0,68,0.0,0.0,0.0,80,56.25,97.5,0.0,0.0,0.0
867,410601040006,2019,0.0,85,0.0,0.0,0.0,136,83.8235,96.3235,0.7353,2.2059,0.0
868,411101060005,2019,0.0,91,0.0,0.0,0.0,81,34.5679,87.6543,7.4074,2.4691,1.2346
869,411501060001,2019,0.0,92,0.0,0.0,0.0,49,30.6122,83.6735,4.0816,4.0816,4.0816
870,411504020001,2019,0.0,85,0.0,0.0,0.0,53,37.7358,94.3396,1.8868,1.8868,0.0
871,411603040003,2019,0.0,70,0.0,0.0,0.0,67,43.2836,91.0448,1.4925,2.9851,4.4776
872,411701040002,2019,0.0,89,0.0,0.0,0.0,38,60.5263,97.3684,0.0,0.0,0.0
873,411800010020,2019,0.0,62,0.0,0.0,0.0,371,71.9677,74.3935,12.6685,10.5121,0.8086
874,411902040003,2019,0.0,86,0.0,0.0,0.0,72,43.0556,98.6111,0.0,0.0,0.0
875,412000050004,2019,0.0,81,0.0,0.0,0.0,134,51.4925,94.7761,0.7463,0.7463,0.7463
876,412201060006,2019,0.0,89,0.0,0.0,0.0,96,48.9583,98.9583,0.0,0.0,0.0
877,412300010024,2019,0.0,66,0.0,0.0,0.0,761,86.4652,30.4862,27.7267,20.1051,18.2654
878,412300861058,2019,0.0,83,0.0,0.0,0.0,98,88.7755,45.9184,18.3673,25.5102,5.102
879,412801040003,2019,0.0,84,0.0,0.0,0.0,83,25.3012,96.3855,2.4096,1.2048,0.0
880,412901040003,2019,0.0,93,0.0,0.0,0.0,60,35.0,91.6667,1.6667,3.3333,1.6667
881,412902060008,2019,0.0,82,0.0,0.0,0.0,215,45.5814,83.7209,3.7209,5.5814,2.3256
882,420101060009,2019,0.0,83,0.0,0.0,0.0,309,28.479,83.8188,3.2362,7.4434,1.6181
883,420303060010,2019,0.0,88,0.0,0.0,0.0,669,35.5755,78.9238,5.6801,6.577,2.6906
884,420303060014,2019,0.0,75,0.0,0.0,0.0,157,61.7834,63.6943,14.6497,7.6433,2.5478
885,420401060005,2019,0.0,84,0.0,0.0,0.0,252,58.3333,83.3333,5.1587,1.9841,4.3651
886,420411060006,2019,0.0,93,0.0,0.0,0.0,143,27.2727,75.5245,9.0909,6.2937,5.5944
887,420501060003,2019,0.0,84,0.0,0.0,0.0,121,34.7107,94.2149,0.8264,1.6529,0.8264
888,420601040003,2019,0.0,100,0.0,0.0,0.0,52,23.0769,96.1538,0.0,1.9231,1.9231
889,420701060001,2019,0.0,92,0.0,0.0,0.0,130,21.5385,82.3077,5.3846,6.9231,1.5385
890,420702030004,2019,0.0,66,0.0,0.0,0.0,142,73.2394,65.493,12.6761,12.6761,0.7042
891,420807040003,2019,0.0,71,0.0,0.0,0.0,70,55.7143,51.4286,1.4286,1.4286,0.0
892,420901060006,2019,0.0,89,0.0,0.0,0.0,434,26.7281,87.0968,1.3825,3.9171,1.6129
893,420901060007,2019,0.0,60,0.0,0.0,0.0,50,68.0,74.0,14.0,8.0,0.0
894,421001060002,2019,0.0,96,0.0,0.0,0.0,194,14.433,86.0825,3.6082,4.6392,3.0928
895,421101060003,2019,0.0,83,0.0,0.0,0.0,138,23.1884,91.3043,2.8986,1.4493,2.8986
896,421201040003,2019,0.0,98,0.0,0.0,0.0,66,51.5152,72.7273,9.0909,6.0606,3.0303
897,421501060011,2019,0.0,78,0.0,0.0,0.0,563,45.4707,68.206,13.6767,6.9272,5.6838
898,421601060002,2019,0.0,99,0.0,0.0,0.0,70,12.8571,95.7143,1.4286,1.4286,1.4286
899,421800010033,2019,0.0,39,0.0,0.0,0.0,494,80.3644,15.9919,64.9798,12.5506,3.8462
900,421800010039,2019,0.0,45,0.0,0.0,0.0,356,81.7416,18.5393,57.5843,10.1124,12.0787
901,421800010040,2019,0.0,34,0.0,0.0,0.0,549,88.8889,19.1257,55.5556,12.0219,9.2896
902,421800010047,2019,0.0,68,0.0,0.0,0.0,140,80.0,18.5714,60.7143,11.4286,6.4286
903,421800010071,2019,0.0,24,0.0,0.0,0.0,439,90.205,18.6788,53.5308,17.0843,6.6059
904,421800860854,2019,0.0,56,0.0,0.0,0.0,116,82.7586,14.6552,75.0,7.7586,0.8621
905,421902040001,2019,0.0,92,0.0,0.0,0.0,72,25.0,93.0556,1.3889,0.0,1.3889
906,430300050002,2019,0.0,98,0.0,0.0,0.0,201,36.3184,87.5622,1.99,6.4677,0.995
907,430501040001,2019,0.0,82,0.0,0.0,0.0,28,42.8571,92.8571,0.0,7.1429,0.0
908,430700010006,2019,0.0,59,0.0,0.0,0.0,176,72.1591,40.3409,15.9091,34.6591,0.5682
909,430901060001,2019,0.0,88,0.0,0.0,0.0,81,46.9136,97.5309,0.0,2.4691,0.0
910,431101040002,2019,0.0,78,0.0,0.0,0.0,54,55.5556,85.1852,0.0,7.4074,0.0
911,431201040002,2019,0.0,82,0.0,0.0,0.0,61,42.623,98.3607,0.0,0.0,1.6393
912,431301060004,2019,0.0,62,0.0,0.0,0.0,130,47.6923,84.6154,2.3077,9.2308,0.7692
913,431401040002,2019,0.0,93,0.0,0.0,0.0,46,26.087,100.0,0.0,0.0,0.0
914,431701060004,2019,0.0,93,0.0,0.0,0.0,227,28.6344,74.0088,5.7269,11.0132,4.4053
915,440102060003,2019,0.0,71,0.0,0.0,0.0,306,33.6601,54.5752,12.4183,27.451,2.6144
916,440201020001,2019,0.0,88,0.0,0.0,0.0,108,36.1111,47.2222,12.037,31.4815,3.7037
917,440301060003,2019,0.0,90,0.0,0.0,0.0,260,22.6923,66.1538,8.0769,20.0,3.8462
918,440401060005,2019,0.0,76,0.0,0.0,0.0,414,52.8986,55.314,16.1836,24.1546,1.9324
919,440601040001,2019,0.0,82,0.0,0.0,0.0,211,34.5972,86.7299,9.9526,0.0,1.4218
920,440901040003,2019,0.0,77,0.0,0.0,0.0,121,31.405,56.1983,14.0496,26.4463,2.4793
921,441000010009,2019,0.0,69,0.0,0.0,0.0,741,76.3833,12.8205,26.9906,55.7355,3.1039
922,441101040001,2019,0.0,88,0.0,0.0,0.0,275,33.8182,69.8182,5.8182,21.8182,1.8182
923,441201060006,2019,0.0,90,0.0,0.0,0.0,560,33.2143,52.8571,10.3571,29.8214,6.6071
924,441301060004,2019,0.0,90,0.0,0.0,0.0,298,40.2685,58.7248,15.7718,22.4832,1.6779
925,441600010017,2019,0.0,51,0.0,0.0,0.0,930,69.4624,16.5591,29.4624,50.6452,1.6129
926,441800050006,2019,0.0,70,0.0,0.0,0.0,216,65.2778,72.2222,12.037,11.5741,1.8519
927,441903020001,2019,0.0,68,0.0,0.0,0.0,34,17.6471,73.5294,8.8235,14.7059,2.9412
928,442101060002,2019,0.0,88,0.0,0.0,0.0,266,24.0602,72.5564,9.7744,14.6617,1.8797
929,442115020001,2019,0.0,69,0.0,0.0,0.0,85,37.6471,60.0,5.8824,31.7647,2.3529
930,450101060003,2019,0.0,89,0.0,0.0,0.0,142,61.2676,73.9437,14.0845,11.2676,0.0
931,450607040002,2019,0.0,92,0.0,0.0,0.0,84,47.619,91.6667,0.0,5.9524,0.0
932,450704040001,2019,0.0,67,0.0,0.0,0.0,78,57.6923,80.7692,1.2821,14.1026,0.0
933,450801060004,2019,0.0,92,0.0,0.0,0.0,128,59.375,75.0,7.0312,7.0312,0.7812
934,451001040002,2019,0.0,71,0.0,0.0,0.0,69,44.9275,89.8551,0.0,2.8986,1.4493
935,460102040006,2019,0.0,51,0.0,0.0,0.0,136,75.0,89.7059,2.2059,1.4706,0.0
936,460500010005,2019,0.0,80,0.0,0.0,0.0,337,59.3472,93.1751,0.5935,4.7478,0.5935
937,460701040002,2019,0.0,64,0.0,0.0,0.0,117,90.5983,95.7265,0.8547,0.8547,0.0
938,460801060005,2019,0.0,70,0.0,0.0,0.0,249,48.1928,95.9839,0.4016,2.4096,0.4016
939,460901060003,2019,0.0,84,0.0,0.0,0.0,141,56.7376,96.4539,0.0,1.4184,0.0
940,461300010008,2019,0.0,69,0.0,0.0,0.0,315,54.6032,88.8889,1.5873,6.9841,0.0
941,461801040001,2019,0.0,57,0.0,0.0,0.0,98,50.0,92.8571,1.0204,4.0816,0.0
942,461901040001,2019,0.0,88,0.0,0.0,0.0,48,72.9167,89.5833,0.0,4.1667,0.0
943,462001060006,2019,0.0,63,0.0,0.0,0.0,160,58.75,95.625,0.0,1.25,0.0
944,470202040003,2019,0.0,87,0.0,0.0,0.0,30,50.0,93.3333,0.0,3.3333,0.0
945,470501040001,2019,0.0,74,0.0,0.0,0.0,43,34.8837,97.6744,0.0,2.3256,0.0
946,470801040001,2019,0.0,95,0.0,0.0,0.0,21,71.4286,76.1905,0.0,19.0476,4.7619
947,470901040001,2019,0.0,81,0.0,0.0,0.0,31,67.7419,100.0,0.0,0.0,0.0
948,471101040001,2019,0.0,80,0.0,0.0,0.0,35,42.8571,97.1429,0.0,2.8571,0.0
949,471201040001,2019,0.0,89,0.0,0.0,0.0,19,63.1579,84.2105,0.0,0.0,5.2632
950,471400010002,2019,0.0,89,0.0,0.0,0.0,82,32.9268,78.0488,8.5366,10.9756,1.2195
951,471601040005,2019,0.0,91,0.0,0.0,0.0,58,60.3448,89.6552,1.7241,3.4483,1.7241
952,471701040003,2019,0.0,96,0.0,0.0,0.0,68,29.4118,91.1765,2.9412,4.4118,0.0
953,472001040002,2019,0.0,89,0.0,0.0,0.0,27,51.8519,85.1852,7.4074,7.4074,0.0
954,472202040001,2019,0.0,92,0.0,0.0,0.0,53,52.8302,96.2264,0.0,3.7736,0.0
955,472506040001,2019,0.0,79,0.0,0.0,0.0,28,67.8571,96.4286,0.0,3.5714,0.0
956,480101060001,2019,0.0,87,0.0,0.0,0.0,283,21.9081,72.4382,1.7668,22.2615,0.3534
957,480102060005,2019,0.0,93,0.0,0.0,0.0,320,35.625,62.8125,3.125,28.75,2.5
958,480401040002,2019,0.0,91,0.0,0.0,0.0,47,23.4043,93.617,6.383,0.0,0.0
959,480503040001,2019,0.0,86,0.0,0.0,0.0,137,29.927,67.8832,3.6496,24.8175,1.4599
960,480601060003,2019,0.0,91,0.0,0.0,0.0,207,40.0966,56.5217,2.8986,35.2657,3.3816
961,490101040006,2019,0.0,77,0.0,0.0,0.0,73,49.3151,94.5205,0.0,4.1096,0.0
962,490202040002,2019,0.0,90,0.0,0.0,0.0,103,27.1845,91.2621,0.9709,2.9126,2.9126
963,490301060007,2019,0.0,93,0.0,0.0,0.0,279,27.5986,79.9283,5.7348,3.5842,4.3011
964,490501060003,2019,0.0,77,0.0,0.0,0.0,95,48.4211,90.5263,0.0,3.1579,2.1053
965,490601060003,2019,0.0,82,0.0,0.0,0.0,141,72.3404,47.5177,22.695,22.695,0.0
966,491200010007,2019,0.0,81,0.0,0.0,0.0,105,53.3333,60.0,18.0952,1.9048,17.1429
967,491302060002,2019,0.0,79,0.0,0.0,0.0,218,24.7706,93.578,1.8349,2.7523,0.9174
968,491401040002,2019,0.0,77,0.0,0.0,0.0,109,33.0275,96.3303,0.9174,0.0,0.9174
969,491501040002,2019,0.0,94,0.0,0.0,0.0,62,20.9677,93.5484,0.0,3.2258,1.6129
970,491700010019,2019,0.0,81,0.0,0.0,0.0,436,78.4404,41.9725,35.5505,14.9083,0.4587
971,491700860931,2019,0.0,84,0.0,0.0,0.0,62,74.1935,8.0645,67.7419,24.1935,0.0
972,500101060011,2019,0.0,93,0.0,0.0,0.0,249,25.3012,55.4217,5.2209,23.2932,14.4578
973,500101060019,2019,0.0,98,0.0,0.0,0.0,259,14.6718,59.4595,6.1776,22.3938,10.8108
974,500101060020,2019,0.0,100,0.0,0.0,0.0,11,45.4545,81.8182,0.0,18.1818,0.0
975,500108030004,2019,0.0,93,0.0,0.0,0.0,151,27.1523,52.3179,10.596,26.4901,9.2715
976,500201060009,2019,0.0,71,0.0,0.0,0.0,618,61.6505,19.9029,19.4175,57.4434,2.2654
977,500301060007,2019,0.0,82,0.0,0.0,0.0,180,29.4444,66.1111,1.6667,26.1111,3.8889
978,500304030006,2019,0.0,71,0.0,0.0,0.0,203,42.8571,34.4828,27.5862,31.5271,3.4483
979,500308030008,2019,0.0,98,0.0,0.0,0.0,214,11.6822,82.7103,0.0,12.6168,4.2056
980,500401060009,2019,0.0,88,0.0,0.0,0.0,293,47.7816,47.7816,9.215,36.8601,3.413
981,500402060014,2019,0.0,43,0.0,0.0,0.0,562,88.2562,1.4235,38.2562,58.0071,2.3132
982,500402060018,2019,0.0,39,0.0,0.0,0.0,582,83.8488,1.5464,38.3162,55.4983,3.7801
983,510101040003,2019,0.0,88,0.0,0.0,0.0,77,54.5455,93.5065,2.5974,0.0,1.2987
984,510201060003,2019,0.0,90,0.0,0.0,0.0,93,39.7849,94.6237,0.0,1.0753,2.1505
985,510401040001,2019,0.0,89,0.0,0.0,0.0,35,62.8571,91.4286,0.0,0.0,0.0
986,510501040001,2019,0.0,100,0.0,0.0,0.0,28,28.5714,100.0,0.0,0.0,0.0
