,schoolcode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,asian
56,25908001,2018,0.0,0,0.0,0.0,0.0,41,51.21951219512195,75.60975609756098,2.4390243902439024,21.951219512195124,0.0
57,26901001,2018,0.0,0,0.0,0.0,0.0,561,46.16755793226381,54.01069518716578,8.73440285204991,35.115864527629235,0.53475935828877
58,30902001,2018,0.0,0,0.0,0.0,0.0,431,42.69141531322506,82.13457076566125,1.8561484918793503,13.921113689095128,0.46403712296983757
59,30906001,2018,0.0,0,0.0,0.0,0.0,116,45.689655172413794,81.89655172413794,0.0,13.793103448275861,0.0
60,31901008,2018,0.0,0,0.0,0.0,0.0,422,96.44549763033176,2.6066350710900474,0.47393364928909953,95.49763033175356,1.4218009478672986
61,31903005,2018,0.0,0,0.0,0.0,0.0,338,62.1301775147929,6.804733727810651,0.8875739644970414,91.71597633136095,0.2958579881656805
62,31903008,2018,0.0,0,0.0,0.0,0.0,335,59.70149253731343,6.26865671641791,0.2985074626865672,90.44776119402985,2.0895522388059704
63,31903118,2018,0.0,0,0.0,0.0,0.0,259,92.27799227799228,3.088803088803089,0.0,96.52509652509652,0.0
64,31912005,2018,0.0,0,0.0,0.0,0.0,1,100.0,0.0,0.0,100.0,0.0
65,31916001,2018,0.0,0,0.0,0.0,0.0,656,54.420731707317074,3.201219512195122,1.2195121951219512,92.53048780487805,2.591463414634146
66,31916004,2018,0.0,0,0.0,0.0,0.0,897,58.751393534002226,4.459308807134894,1.4492753623188406,78.81828316610925,14.269788182831661
67,31916005,2018,0.0,0,0.0,0.0,0.0,817,41.126070991432066,8.69033047735618,0.7343941248470013,76.2545899632803,13.586291309669523
68,32902002,2018,0.0,0,0.0,0.0,0.0,699,72.67525035765378,39.77110157367668,17.453505007153076,37.911301859799714,2.0028612303290414
69,33901001,2018,0.0,0,0.0,0.0,0.0,50,24.0,88.0,2.0,10.0,0.0
70,33902001,2018,0.0,0,0.0,0.0,0.0,221,20.361990950226243,86.42533936651584,1.809954751131222,8.597285067873303,0.0
71,33904001,2018,0.0,0,0.0,0.0,0.0,96,35.41666666666667,85.41666666666666,0.0,11.458333333333332,0.0
72,34902001,2018,0.0,0,0.0,0.0,0.0,33,75.75757575757575,72.72727272727273,15.151515151515152,6.0606060606060606,0.0
73,34903001,2018,0.0,0,0.0,0.0,0.0,373,55.49597855227882,75.60321715817693,10.723860589812332,9.919571045576408,0.5361930294906166
74,34909001,2018,0.0,0,0.0,0.0,0.0,73,54.794520547945204,91.78082191780823,2.73972602739726,1.36986301369863,0.0
75,35903001,2018,0.0,0,0.0,0.0,0.0,81,12.345679012345679,85.18518518518519,2.4691358024691357,8.641975308641975,0.0
76,36902005,2018,0.0,0,0.0,0.0,0.0,40,45.0,62.5,5.0,27.500000000000004,0.0
77,36902006,2018,0.0,0,0.0,0.0,0.0,10,70.0,70.0,20.0,10.0,0.0
78,37904004,2018,0.0,0,0.0,0.0,0.0,17,70.58823529411765,29.411764705882355,47.05882352941176,23.52941176470588,0.0
79,37909001,2018,0.0,0,0.0,0.0,0.0,81,54.32098765432099,76.5432098765432,4.938271604938271,14.814814814814813,0.0
80,39904001,2018,0.0,0,0.0,0.0,0.0,43,48.837209302325576,90.69767441860465,2.3255813953488373,4.651162790697675,0.0
81,39905001,2018,0.0,0,0.0,0.0,0.0,50,66.0,88.0,0.0,10.0,0.0
82,40901001,2018,0.0,0,0.0,0.0,0.0,101,95.04950495049505,10.891089108910892,1.9801980198019802,86.13861386138613,0.0
83,41901001,2018,0.0,0,0.0,0.0,0.0,88,44.31818181818182,62.5,0.0,36.36363636363637,0.0
84,42903001,2018,0.0,0,0.0,0.0,0.0,73,68.4931506849315,65.75342465753424,1.36986301369863,31.506849315068493,0.0
85,43801001,2018,0.0,0,0.0,0.0,0.0,238,10.92436974789916,40.33613445378151,8.403361344537815,13.025210084033615,32.773109243697476
86,43903001,2018,0.0,0,0.0,0.0,0.0,826,21.670702179176757,67.67554479418885,3.9951573849878934,23.123486682808718,0.7263922518159807
87,43905008,2018,0.0,0,0.0,0.0,0.0,2226,15.947888589398024,46.76549865229111,17.969451931716083,18.643306379155437,12.533692722371967
88,43905010,2018,0.0,0,0.0,0.0,0.0,1847,5.630752571737953,58.09420682187331,6.551164049810504,11.315646995127233,19.97834325933947
89,43908001,2018,0.0,0,0.0,0.0,0.0,867,12.802768166089965,68.16608996539793,8.304498269896193,17.647058823529413,1.0380622837370241
90,43910008,2018,0.0,0,0.0,0.0,0.0,448,9.375,60.04464285714286,3.3482142857142856,15.848214285714285,14.285714285714285
91,43919001,2018,0.0,0,0.0,0.0,0.0,1510,3.1788079470198674,78.67549668874172,2.251655629139073,7.682119205298013,7.152317880794702
92,45905002,2018,0.0,0,0.0,0.0,0.0,209,31.57894736842105,49.760765550239235,8.61244019138756,37.32057416267943,0.0
93,46901041,2018,0.0,0,0.0,0.0,0.0,5,60.0,60.0,20.0,0.0,20.0
94,46902206,2018,0.0,0,0.0,0.0,0.0,217,47.465437788018434,47.465437788018434,3.686635944700461,46.08294930875576,0.4608294930875576
95,47901001,2018,0.0,0,0.0,0.0,0.0,357,61.06442577030813,49.85994397759104,1.400560224089636,46.778711484593835,0.5602240896358543
96,47903001,2018,0.0,0,0.0,0.0,0.0,38,81.57894736842105,31.57894736842105,0.0,65.78947368421053,0.0
97,47905001,2018,0.0,0,0.0,0.0,0.0,41,70.73170731707317,82.92682926829268,0.0,17.073170731707318,0.0
98,48901001,2018,0.0,0,0.0,0.0,0.0,64,64.0625,34.375,0.0,62.5,1.5625
99,48903001,2018,0.0,0,0.0,0.0,0.0,97,76.28865979381443,49.48453608247423,0.0,47.42268041237113,0.0
100,49902001,2018,0.0,0,0.0,0.0,0.0,160,13.750000000000002,91.875,0.0,4.375,1.25
101,49907001,2018,0.0,0,0.0,0.0,0.0,173,12.138728323699421,91.90751445086705,0.5780346820809248,2.312138728323699,1.1560693641618496
102,50901001,2018,0.0,0,0.0,0.0,0.0,89,57.30337078651685,75.28089887640449,0.0,24.719101123595504,0.0
103,50904001,2018,0.0,0,0.0,0.0,0.0,54,62.96296296296296,75.92592592592592,0.0,22.22222222222222,0.0
104,50909001,2018,0.0,0,0.0,0.0,0.0,94,44.680851063829785,85.1063829787234,0.0,13.829787234042554,0.0
105,51901001,2018,0.0,0,0.0,0.0,0.0,75,69.33333333333334,46.666666666666664,10.666666666666668,40.0,0.0
106,54902001,2018,0.0,0,0.0,0.0,0.0,82,80.48780487804879,18.29268292682927,1.2195121951219512,80.48780487804879,0.0
107,54903001,2018,0.0,0,0.0,0.0,0.0,136,77.20588235294117,18.38235294117647,1.4705882352941175,79.41176470588235,0.7352941176470588
108,56902001,2018,0.0,0,0.0,0.0,0.0,53,54.71698113207547,56.60377358490566,1.8867924528301887,39.62264150943396,0.0
109,57802001,2018,0.0,0,0.0,0.0,0.0,147,87.75510204081633,0.6802721088435374,25.170068027210885,74.14965986394559,0.0
110,57803002,2018,0.0,0,0.0,0.0,0.0,546,24.54212454212454,12.087912087912088,6.41025641025641,24.358974358974358,53.11355311355312
111,57803010,2018,0.0,0,0.0,0.0,0.0,446,86.54708520179372,0.8968609865470852,4.484304932735426,93.27354260089686,0.4484304932735426
112,57807001,2018,0.0,0,0.0,0.0,0.0,479,77.24425887265136,1.0438413361169103,51.56576200417536,46.13778705636743,0.41753653444676403
113,57808101,2018,0.0,0,0.0,0.0,0.0,93,66.66666666666666,0.0,39.784946236559136,51.61290322580645,5.376344086021505
114,57808102,2018,0.0,0,0.0,0.0,0.0,42,2.380952380952381,9.523809523809524,42.857142857142854,11.904761904761903,33.33333333333333
115,57814005,2018,0.0,0,0.0,0.0,0.0,1,100.0,0.0,100.0,0.0,0.0
116,57819001,2018,0.0,0,0.0,0.0,0.0,16,100.0,0.0,18.75,81.25,0.0
117,57845001,2018,0.0,0,0.0,0.0,0.0,176,17.613636363636363,52.27272727272727,9.659090909090908,32.38636363636363,1.7045454545454544
118,57847001,2018,0.0,0,0.0,0.0,0.0,231,20.77922077922078,29.87012987012987,28.13852813852814,32.467532467532465,2.5974025974025974
119,57848006,2018,0.0,0,0.0,0.0,0.0,560,62.5,7.678571428571429,26.25,60.17857142857142,3.392857142857143
120,57850001,2018,0.0,0,0.0,0.0,0.0,26,42.30769230769231,23.076923076923077,23.076923076923077,46.15384615384615,0.0
121,57850002,2018,0.0,0,0.0,0.0,0.0,12,58.333333333333336,50.0,0.0,41.66666666666667,0.0
122,57903005,2018,0.0,0,0.0,0.0,0.0,248,79.43548387096774,10.080645161290322,22.983870967741936,64.51612903225806,0.8064516129032258
123,57903010,2018,0.0,0,0.0,0.0,0.0,339,81.41592920353983,4.424778761061947,4.129793510324483,83.48082595870207,6.784660766961652
124,57905026,2018,0.0,0,0.0,0.0,0.0,428,60.747663551401864,14.485981308411214,10.046728971962617,59.112149532710276,13.317757009345794
125,57905034,2018,0.0,0,0.0,0.0,0.0,1012,32.905138339920946,41.89723320158103,21.936758893280633,29.841897233201582,3.458498023715415
126,57905035,2018,0.0,0,0.0,0.0,0.0,244,85.65573770491804,5.737704918032787,13.524590163934427,77.45901639344262,2.459016393442623
127,57905036,2018,0.0,0,0.0,0.0,0.0,553,82.64014466546112,2.3508137432188065,19.168173598553345,73.05605786618446,3.25497287522604
128,57905037,2018,0.0,0,0.0,0.0,0.0,335,77.31343283582089,2.3880597014925375,27.164179104477608,68.95522388059702,1.1940298507462688
129,57905039,2018,0.0,0,0.0,0.0,0.0,278,40.647482014388494,37.410071942446045,8.633093525179856,37.05035971223021,13.66906474820144
130,57905085,2018,0.0,0,0.0,0.0,0.0,350,81.71428571428572,1.1428571428571428,49.42857142857143,49.142857142857146,0.0
131,57905088,2018,0.0,0,0.0,0.0,0.0,434,84.10138248847926,0.9216589861751152,8.294930875576037,89.17050691244239,0.9216589861751152
132,57905090,2018,0.0,0,0.0,0.0,0.0,230,84.78260869565217,3.0434782608695654,12.173913043478262,83.47826086956522,1.3043478260869565
133,57907007,2018,0.0,0,0.0,0.0,0.0,7,71.42857142857143,0.0,71.42857142857143,28.57142857142857,0.0
134,57909053,2018,0.0,0,0.0,0.0,0.0,335,71.04477611940298,16.119402985074625,28.35820895522388,52.83582089552239,0.2985074626865672
135,57910001,2018,0.0,0,0.0,0.0,0.0,393,38.93129770992366,35.36895674300254,15.521628498727736,42.49363867684479,2.7989821882951653
136,57910007,2018,0.0,0,0.0,0.0,0.0,10,80.0,0.0,30.0,60.0,0.0
137,57910011,2018,0.0,0,0.0,0.0,0.0,87,67.81609195402298,10.344827586206897,22.988505747126435,62.06896551724138,3.4482758620689653
138,57910053,2018,0.0,0,0.0,0.0,0.0,146,71.91780821917808,10.273972602739725,13.013698630136986,67.8082191780822,6.8493150684931505
139,57914007,2018,0.0,0,0.0,0.0,0.0,11,72.72727272727273,9.090909090909092,36.36363636363637,45.45454545454545,0.0
140,57916006,2018,0.0,0,0.0,0.0,0.0,186,71.50537634408603,17.20430107526882,26.344086021505376,52.1505376344086,1.6129032258064515
141,58902001,2018,0.0,0,0.0,0.0,0.0,24,45.83333333333333,41.66666666666667,0.0,45.83333333333333,0.0
142,58905001,2018,0.0,0,0.0,0.0,0.0,61,32.78688524590164,67.21311475409836,0.0,29.508196721311474,1.639344262295082
143,58906001,2018,0.0,0,0.0,0.0,0.0,542,70.29520295202953,16.605166051660518,4.428044280442804,77.85977859778598,0.18450184501845018
144,58909001,2018,0.0,0,0.0,0.0,0.0,58,37.93103448275862,55.172413793103445,1.7241379310344827,39.6551724137931,1.7241379310344827
145,61901005,2018,0.0,0,0.0,0.0,0.0,188,68.08510638297872,30.851063829787233,25.53191489361702,40.42553191489361,1.0638297872340425
146,61910001,2018,0.0,0,0.0,0.0,0.0,876,8.561643835616438,84.3607305936073,1.0273972602739725,10.50228310502283,1.5981735159817352
147,62901001,2018,0.0,0,0.0,0.0,0.0,726,64.0495867768595,46.41873278236915,12.258953168044078,38.429752066115704,0.5509641873278237
148,62902001,2018,0.0,0,0.0,0.0,0.0,41,60.97560975609756,51.21951219512195,4.878048780487805,43.90243902439025,0.0
149,63903001,2018,0.0,0,0.0,0.0,0.0,83,57.831325301204814,48.19277108433735,4.819277108433735,46.98795180722892,0.0
150,63906001,2018,0.0,0,0.0,0.0,0.0,29,79.3103448275862,58.620689655172406,0.0,41.37931034482759,0.0
151,65901001,2018,0.0,0,0.0,0.0,0.0,137,45.98540145985402,72.99270072992701,10.948905109489052,12.408759124087592,0.0
152,65902001,2018,0.0,0,0.0,0.0,0.0,41,73.17073170731707,63.41463414634146,0.0,31.70731707317073,2.4390243902439024
153,67902004,2018,0.0,0,0.0,0.0,0.0,13,53.84615384615385,76.92307692307693,7.6923076923076925,15.384615384615385,0.0
154,67904001,2018,0.0,0,0.0,0.0,0.0,89,60.67415730337079,58.42696629213483,2.247191011235955,39.325842696629216,0.0
155,67908001,2018,0.0,0,0.0,0.0,0.0,61,55.73770491803278,90.1639344262295,0.0,8.19672131147541,0.0
156,68803001,2018,0.0,0,0.0,0.0,0.0,63,7.936507936507936,60.317460317460316,4.761904761904762,34.92063492063492,0.0
157,68901004,2018,0.0,0,0.0,0.0,0.0,340,55.88235294117647,20.0,8.823529411764707,69.11764705882352,0.5882352941176471
158,68901005,2018,0.0,0,0.0,0.0,0.0,9,44.44444444444444,22.22222222222222,11.11111111111111,66.66666666666666,0.0
159,69901001,2018,0.0,0,0.0,0.0,0.0,86,74.4186046511628,18.6046511627907,0.0,81.3953488372093,0.0
160,69902001,2018,0.0,0,0.0,0.0,0.0,72,61.111111111111114,50.0,0.0,48.61111111111111,0.0
161,70901001,2018,0.0,0,0.0,0.0,0.0,107,52.336448598130836,57.943925233644855,4.672897196261682,35.51401869158878,0.0
162,70910001,2018,0.0,0,0.0,0.0,0.0,335,48.059701492537314,54.62686567164179,1.1940298507462688,41.19402985074627,0.2985074626865672
163,71801003,2018,0.0,0,0.0,0.0,0.0,118,41.52542372881356,11.016949152542372,2.5423728813559325,82.20338983050848,2.5423728813559325
164,71806001,2018,0.0,0,0.0,0.0,0.0,348,76.72413793103449,9.195402298850574,0.5747126436781609,88.50574712643679,1.1494252873563218
165,71806002,2018,0.0,0,0.0,0.0,0.0,206,66.01941747572816,12.62135922330097,3.8834951456310676,80.58252427184466,0.48543689320388345
166,71902011,2018,0.0,0,0.0,0.0,0.0,742,54.851752021563335,4.8517520215633425,2.0215633423180592,89.08355795148249,3.5040431266846364
167,71902015,2018,0.0,0,0.0,0.0,0.0,463,58.963282937365015,13.822894168466524,4.319654427645788,77.10583153347731,2.375809935205184
168,71902027,2018,0.0,0,0.0,0.0,0.0,55,85.45454545454545,5.454545454545454,1.8181818181818181,90.9090909090909,0.0
169,71905014,2018,0.0,0,0.0,0.0,0.0,301,86.04651162790698,2.990033222591362,3.322259136212625,93.68770764119601,0.0
170,71905017,2018,0.0,0,0.0,0.0,0.0,390,67.43589743589745,5.128205128205128,0.0,93.84615384615384,1.0256410256410255
171,71907003,2018,0.0,0,0.0,0.0,0.0,365,53.42465753424658,9.04109589041096,3.287671232876712,85.2054794520548,0.821917808219178
172,71909003,2018,0.0,0,0.0,0.0,0.0,277,82.67148014440433,1.444043321299639,2.527075812274368,94.22382671480143,0.0
173,71909007,2018,0.0,0,0.0,0.0,0.0,484,72.31404958677686,1.4462809917355373,1.4462809917355373,95.0413223140496,1.6528925619834711
174,72801001,2018,0.0,0,0.0,0.0,0.0,141,87.2340425531915,65.95744680851064,4.25531914893617,26.24113475177305,0.0
175,72801104,2018,0.0,0,0.0,0.0,0.0,180,87.22222222222223,2.7777777777777777,1.1111111111111112,95.55555555555556,0.0
176,72801107,2018,0.0,0,0.0,0.0,0.0,137,55.47445255474452,5.839416058394161,0.7299270072992701,93.43065693430657,0.0
177,72801109,2018,0.0,0,0.0,0.0,0.0,224,75.0,1.3392857142857142,0.4464285714285714,98.21428571428571,0.0
178,72801115,2018,0.0,0,0.0,0.0,0.0,260,95.38461538461539,1.9230769230769231,0.0,98.07692307692307,0.0
179,72801116,2018,0.0,0,0.0,0.0,0.0,184,100.0,2.717391304347826,0.0,97.28260869565217,0.0
180,72801128,2018,0.0,0,0.0,0.0,0.0,161,44.099378881987576,37.88819875776397,13.043478260869565,41.61490683229814,2.484472049689441
181,72801129,2018,0.0,0,0.0,0.0,0.0,200,56.49999999999999,9.0,0.0,90.0,0.0
182,72801136,2018,0.0,0,0.0,0.0,0.0,142,56.33802816901409,54.929577464788736,0.7042253521126761,40.845070422535215,0.0
183,72801137,2018,0.0,0,0.0,0.0,0.0,187,45.98930481283423,82.88770053475936,0.53475935828877,13.368983957219251,0.0
184,72801138,2018,0.0,0,0.0,0.0,0.0,144,52.77777777777778,70.83333333333334,2.083333333333333,24.305555555555554,0.0
185,72801146,2018,0.0,0,0.0,0.0,0.0,262,89.69465648854961,3.435114503816794,0.38167938931297707,96.18320610687023,0.0
186,72801148,2018,0.0,0,0.0,0.0,0.0,121,56.19834710743802,62.8099173553719,23.96694214876033,4.958677685950414,0.0
187,72901101,2018,0.0,0,0.0,0.0,0.0,8,75.0,50.0,0.0,50.0,0.0
188,72908001,2018,0.0,0,0.0,0.0,0.0,65,18.461538461538463,78.46153846153847,0.0,16.923076923076923,0.0
189,72909001,2018,0.0,0,0.0,0.0,0.0,77,46.75324675324675,53.246753246753244,0.0,45.45454545454545,0.0
190,74904001,2018,0.0,0,0.0,0.0,0.0,95,46.31578947368421,91.57894736842105,0.0,4.2105263157894735,0.0
191,74907001,2018,0.0,0,0.0,0.0,0.0,218,54.12844036697248,68.34862385321101,10.091743119266056,15.59633027522936,0.0
192,74911001,2018,0.0,0,0.0,0.0,0.0,101,34.65346534653465,83.16831683168317,1.9801980198019802,5.9405940594059405,1.9801980198019802
193,74917001,2018,0.0,0,0.0,0.0,0.0,137,36.496350364963504,83.21167883211679,2.9197080291970803,10.948905109489052,0.0
194,75901001,2018,0.0,0,0.0,0.0,0.0,151,61.58940397350994,36.423841059602644,2.6490066225165565,58.27814569536424,0.0
195,75906001,2018,0.0,0,0.0,0.0,0.0,92,23.91304347826087,82.6086956521739,2.1739130434782608,15.217391304347828,0.0
196,75908001,2018,0.0,0,0.0,0.0,0.0,76,30.263157894736842,81.57894736842105,1.3157894736842104,11.842105263157894,0.0
197,76903001,2018,0.0,0,0.0,0.0,0.0,91,51.64835164835166,68.13186813186813,2.197802197802198,29.67032967032967,0.0
198,78901001,2018,0.0,0,0.0,0.0,0.0,69,65.21739130434783,56.52173913043478,4.3478260869565215,37.68115942028986,1.4492753623188406
199,79901004,2018,0.0,0,0.0,0.0,0.0,148,62.16216216216216,22.2972972972973,26.351351351351347,47.97297297297297,1.3513513513513513
200,79901008,2018,0.0,0,0.0,0.0,0.0,9,88.88888888888889,0.0,33.33333333333333,66.66666666666666,0.0
201,79907010,2018,0.0,0,0.0,0.0,0.0,48,75.0,10.416666666666668,66.66666666666666,16.666666666666664,2.083333333333333
202,79907038,2018,0.0,0,0.0,0.0,0.0,376,69.14893617021278,6.648936170212766,52.12765957446809,34.308510638297875,4.787234042553192
203,81905002,2018,0.0,0,0.0,0.0,0.0,160,50.0,75.625,9.375,13.125,1.25
204,83902001,2018,0.0,0,0.0,0.0,0.0,37,43.24324324324324,40.54054054054054,0.0,59.45945945945946,0.0
205,83903002,2018,0.0,0,0.0,0.0,0.0,58,41.37931034482759,43.103448275862064,0.0,55.172413793103445,0.0
206,84802001,2018,0.0,0,0.0,0.0,0.0,91,49.45054945054945,40.65934065934066,8.791208791208792,47.25274725274725,1.098901098901099
207,84903001,2018,0.0,0,0.0,0.0,0.0,70,95.71428571428572,84.28571428571429,0.0,10.0,1.4285714285714286
208,84906014,2018,0.0,0,0.0,0.0,0.0,9,66.66666666666666,11.11111111111111,66.66666666666666,22.22222222222222,0.0
209,84910004,2018,0.0,0,0.0,0.0,0.0,279,31.899641577060933,62.72401433691756,4.659498207885305,25.806451612903224,1.4336917562724014
210,84910008,2018,0.0,0,0.0,0.0,0.0,285,37.89473684210527,42.45614035087719,21.403508771929825,29.47368421052631,2.456140350877193
211,84910010,2018,0.0,0,0.0,0.0,0.0,454,36.12334801762114,33.259911894273124,5.506607929515418,25.55066079295154,29.735682819383257
212,86901002,2018,0.0,0,0.0,0.0,0.0,54,42.592592592592595,46.2962962962963,3.7037037037037033,46.2962962962963,1.8518518518518516
